time,index,label,train_label,interval,ch1,ch2
601.62,150405,p,1,0,0.115,0.005
601.624,150406,p,1,0,0.125,-0.005
601.628,150407,p,1,0,0.13,-0.01
601.632,150408,p,1,0,0.125,-0.005
601.636,150409,p,1,0,0.13,0.01
601.64,150410,p,1,0,0.145,0.025
601.644,150411,p,1,0,0.15,0.04
601.648,150412,p,1,0,0.155,0.055
601.652,150413,p,1,0,0.16,0.06
601.656,150414,p,1,0,0.165,0.055
601.66,150415,p,1,0,0.19,0.075
601.664,150416,p,1,0,0.215,0.105
601.668,150417,p,1,0,0.255,0.105
601.672,150418,p,1,0,0.29,0.1
601.676,150419,p,1,0,0.285,0.075
601.68,150420,p,1,0,0.28,0.05
601.684,150421,p,1,0,0.275,0.015
601.688,150422,p,1,0,0.27,-0.02
601.692,150423,p,1,0,0.26,-0.025
601.696,150424,p,1,0,0.25,-0.03
601.7,150425,p,1,0,0.24,-0.02
601.704,150426,p,1,0,0.23,-0.015
601.708,150427,p,1,0,0.24,-0.04
601.712,150428,p,1,0,0.245,-0.065
601.716,150429,p,1,0,0.215,-0.085
601.72,150430,p,1,0,0.19,-0.1
601.724,150431,p,1,0,0.185,-0.09
601.728,150432,p,1,0,0.18,-0.075
601.732,150433,p,1,0,0.185,-0.06
601.736,150434,p,1,0,0.2,-0.055
601.74,150435,p,1,0,0.24,-0.07
601.744,150436,p,1,0,0.26,-0.08
601.748,150437,p,1,0,0.27,-0.07
601.752,150438,p,1,0,0.26,-0.045
601.756,150439,p,1,0,0.215,-0.015
601.76,150440,p,1,0,0.165,0.0
601.764,150441,p,1,0,0.12,0.005
601.768,150442,na,0,0,0.07,0.01
601.772,150443,na,0,0,0.015,0.01
601.776,150444,na,0,0,-0.01,0.015
601.78,150445,na,0,0,-0.015,0.025
601.784,150446,na,0,0,-0.01,0.03
601.788,150447,na,0,0,0.005,0.03
601.792,150448,na,0,0,-0.005,0.035
601.796,150449,na,0,0,-0.025,0.045
601.8,150450,na,0,0,-0.03,0.05
601.804,150451,na,0,0,-0.03,0.045
601.808,150452,na,0,0,-0.02,0.055
601.812,150453,N,2,0,-0.005,0.075
601.816,150454,N,2,0,0.04,0.1
601.82,150455,N,2,0,0.095,0.125
601.824,150456,N,2,0,0.005,0.125
601.828,150457,N,2,0,-0.105,0.115
601.832,150458,N,2,0,0.04,0.05
601.836,150459,N,2,0,0.205,-0.02
601.84,150460,N,2,0,0.53,-0.14
