time,index,label,train_label,interval,ch1,ch2
600.728,150182,p,1,0,-4.855,-4.17
600.732,150183,p,1,0,-4.85,-4.17
600.736,150184,p,1,0,-4.855,-4.17
600.74,150185,p,1,0,-4.85,-4.175
600.744,150186,p,1,0,-4.85,-4.175
600.748,150187,p,1,0,-4.84,-4.185
600.752,150188,p,1,0,-4.83,-4.175
600.756,150189,p,1,0,-4.825,-4.175
600.76,150190,p,1,0,-4.81,-4.17
600.764,150191,p,1,0,-4.795,-4.16
600.768,150192,p,1,0,-4.785,-4.145
600.772,150193,p,1,0,-4.78,-4.125
600.776,150194,p,1,0,-4.775,-4.11
600.78,150195,p,1,0,-4.765,-4.1
600.784,150196,p,1,0,-4.745,-4.085
600.788,150197,p,1,0,-4.75,-4.085
600.792,150198,p,1,0,-4.785,-4.07
600.796,150199,p,1,0,-4.8,-4.045
600.8,150200,p,1,0,-4.795,-4.03
600.804,150201,p,1,0,-4.785,-4.04
600.808,150202,p,1,0,-4.8,-4.055
600.812,150203,p,1,0,-4.81,-4.06
600.816,150204,p,1,0,-4.805,-4.055
600.82,150205,p,1,0,-4.795,-4.045
600.824,150206,p,1,0,-4.805,-4.045
600.828,150207,p,1,0,-4.815,-4.03
600.832,150208,na,0,0,-4.825,-4.03
600.836,150209,na,0,0,-4.83,-4.045
600.84,150210,na,0,0,-4.83,-4.06
600.844,150211,na,0,0,-4.855,-4.07
600.848,150212,na,0,0,-4.88,-4.08
600.852,150213,na,0,0,-4.88,-4.095
600.856,150214,na,0,0,-4.885,-4.115
600.86,150215,na,0,0,-4.895,-4.14
600.864,150216,na,0,0,-4.89,-4.155
600.868,150217,na,0,0,-4.905,-4.175
600.872,150218,na,0,0,-4.905,-4.185
600.876,150219,na,0,0,-4.9,-4.195
600.88,150220,na,0,0,-4.905,-4.205
600.884,150221,na,0,0,-4.9,-4.215
600.888,150222,na,0,0,-4.905,-4.205
600.892,150223,na,0,0,-4.91,-4.2
600.896,150224,na,0,0,-4.91,-4.2
600.9,150225,na,0,0,-4.895,-4.19
600.904,150226,N,2,0,-4.88,-4.2
600.908,150227,N,2,0,-4.875,-4.2
600.912,150228,N,2,0,-4.865,-4.205
600.916,150229,N,2,0,-4.825,-4.215
600.92,150230,N,2,0,-4.735,-4.215
600.924,150231,N,2,0,-4.615,-4.205
600.928,150232,N,2,0,-4.46,-4.2
600.932,150233,N,2,0,-4.31,-4.215
600.936,150234,N,2,0,-4.355,-4.21
600.94,150235,N,2,0,-4.465,-4.175
600.944,150236,N,2,0,-4.585,-4.09
600.948,150237,N,2,0,-4.73,-4.0
600.952,150238,N,2,0,-4.825,-3.88
600.956,150239,N,2,0,-4.935,-3.745
600.96,150240,N,2,0,-5.09,-3.63
600.964,150241,N,2,0,-5.22,-3.56
600.968,150242,N,2,0,-5.32,-3.62
600.972,150243,N,2,0,-5.325,-3.755
600.976,150244,N,2,0,-5.21,-3.875
600.98,150245,N,2,0,-5.065,-3.99
600.984,150246,N,2,0,-4.985,-4.075
600.988,150247,N,2,0,-4.945,-4.125
600.992,150248,N,2,0,-4.92,-4.14
600.996,150249,na,0,0,-4.905,-4.165
601.0,150250,na,0,0,-4.895,-4.195
601.004,150251,na,0,0,-4.895,-4.2
601.008,150252,na,0,0,-4.895,-4.205
601.012,150253,na,0,0,-4.89,-4.215
601.016,150254,na,0,0,-4.875,-4.22
601.02,150255,na,0,0,-4.87,-4.23
601.024,150256,na,0,0,-4.87,-4.245
601.028,150257,na,0,0,-4.86,-4.235
601.032,150258,na,0,0,-4.855,-4.235
601.036,150259,na,0,0,-4.855,-4.23
601.04,150260,na,0,0,-4.86,-4.225
601.044,150261,na,0,0,-4.86,-4.23
601.048,150262,na,0,0,-4.85,-4.235
601.052,150263,na,0,0,-4.845,-4.245
601.056,150264,na,0,0,-4.845,-4.245
601.06,150265,na,0,0,-4.845,-4.24
601.064,150266,na,0,0,-4.845,-4.245
601.068,150267,na,0,0,-4.84,-4.235
601.072,150268,na,0,0,-4.835,-4.235
601.076,150269,t,3,0,-4.825,-4.235
601.08,150270,t,3,0,-4.815,-4.23
601.084,150271,t,3,0,-4.81,-4.24
601.088,150272,t,3,0,-4.805,-4.245
601.092,150273,t,3,0,-4.795,-4.23
601.096,150274,t,3,0,-4.785,-4.23
601.1,150275,t,3,0,-4.78,-4.235
601.104,150276,t,3,0,-4.775,-4.235
601.108,150277,t,3,0,-4.77,-4.24
601.112,150278,t,3,0,-4.76,-4.235
601.116,150279,t,3,0,-4.74,-4.23
601.12,150280,t,3,0,-4.72,-4.225
601.124,150281,t,3,0,-4.72,-4.225
601.128,150282,t,3,0,-4.71,-4.22
601.132,150283,t,3,0,-4.7,-4.215
601.136,150284,t,3,0,-4.68,-4.21
601.14,150285,t,3,0,-4.655,-4.21
601.144,150286,t,3,0,-4.65,-4.205
601.148,150287,t,3,0,-4.64,-4.205
601.152,150288,t,3,0,-4.63,-4.195
601.156,150289,t,3,0,-4.61,-4.195
601.16,150290,t,3,0,-4.595,-4.2
601.164,150291,t,3,0,-4.585,-4.195
601.168,150292,t,3,0,-4.565,-4.18
601.172,150293,t,3,0,-4.55,-4.175
601.176,150294,t,3,0,-4.545,-4.17
601.18,150295,t,3,0,-4.54,-4.155
601.184,150296,t,3,0,-4.525,-4.14
601.188,150297,t,3,0,-4.525,-4.135
601.192,150298,t,3,0,-4.515,-4.13
601.196,150299,t,3,0,-4.515,-4.13
601.2,150300,t,3,0,-4.515,-4.115
601.204,150301,t,3,0,-4.51,-4.105
601.208,150302,t,3,0,-4.505,-4.1
601.212,150303,t,3,0,-4.505,-4.09
601.216,150304,t,3,0,-4.515,-4.075
601.22,150305,t,3,0,-4.515,-4.05
601.224,150306,t,3,0,-4.505,-4.045
601.228,150307,t,3,0,-4.495,-4.055
601.232,150308,t,3,0,-4.495,-4.06
601.236,150309,t,3,0,-4.505,-4.07
601.24,150310,t,3,0,-4.505,-4.06
601.244,150311,t,3,0,-4.515,-4.055
601.248,150312,t,3,0,-4.525,-4.05
601.252,150313,t,3,0,-4.545,-4.055
601.256,150314,t,3,0,-4.56,-4.06
601.26,150315,t,3,0,-4.58,-4.055
601.264,150316,t,3,0,-4.595,-4.055
601.268,150317,t,3,0,-4.61,-4.07
601.272,150318,t,3,0,-4.635,-4.07
601.276,150319,t,3,0,-4.65,-4.06
601.28,150320,t,3,0,-4.655,-4.07
601.284,150321,t,3,0,-4.675,-4.07
601.288,150322,t,3,0,-4.68,-4.07
601.292,150323,t,3,0,-4.7,-4.085
601.296,150324,na,0,0,-4.71,-4.105
601.3,150325,na,0,0,-4.715,-4.115
601.304,150326,na,0,0,-4.715,-4.11
601.308,150327,na,0,0,-4.715,-4.115
601.312,150328,na,0,0,-4.71,-4.125
601.316,150329,na,0,0,-4.71,-4.14
601.32,150330,na,0,0,-4.705,-4.16
601.324,150331,na,0,0,-4.71,-4.155
601.328,150332,na,0,0,-4.715,-4.16
601.332,150333,na,0,0,-4.715,-4.15
601.336,150334,na,0,0,-4.705,-4.14
601.34,150335,na,0,0,-4.7,-4.14
601.344,150336,na,0,0,-4.705,-4.14
601.348,150337,na,0,0,-4.71,-4.14
601.352,150338,na,0,0,-4.72,-4.145
601.356,150339,na,0,0,-4.72,-4.16
601.36,150340,na,0,0,-4.72,-4.145
601.364,150341,na,0,0,-4.705,-4.135
601.368,150342,na,0,0,-4.71,-4.135
601.372,150343,na,0,0,-4.72,-4.14
601.376,150344,na,0,0,-4.73,-4.135
601.38,150345,na,0,0,-4.73,-4.14
601.384,150346,na,0,0,-4.72,-4.135
601.388,150347,na,0,0,-4.715,-4.145
601.392,150348,na,0,0,-4.735,-4.16
601.396,150349,na,0,0,-4.74,-4.16
601.4,150350,na,0,0,-4.74,-4.145
601.404,150351,na,0,0,-4.75,-4.145
601.408,150352,na,0,0,-4.76,-4.16
601.412,150353,na,0,0,-4.765,-4.145
601.416,150354,na,0,0,-4.765,-4.145
601.42,150355,na,0,0,-4.775,-4.14
601.424,150356,na,0,0,-4.775,-4.14
601.428,150357,na,0,0,-4.78,-4.135
601.432,150358,na,0,0,-4.8,-4.135
601.436,150359,na,0,0,-4.8,-4.135
601.44,150360,na,0,0,-4.8,-4.145
601.444,150361,na,0,0,-4.8,-4.14
601.448,150362,na,0,0,-4.8,-4.135
601.452,150363,na,0,0,-4.81,-4.125
601.456,150364,na,0,0,-4.825,-4.125
601.46,150365,na,0,0,-4.83,-4.125
601.464,150366,na,0,0,-4.825,-4.13
601.468,150367,na,0,0,-4.83,-4.135
601.472,150368,na,0,0,-4.83,-4.125
601.476,150369,na,0,0,-4.835,-4.125
601.48,150370,na,0,0,-4.83,-4.125
601.484,150371,na,0,0,-4.83,-4.14
601.488,150372,na,0,0,-4.835,-4.145
601.492,150373,na,0,0,-4.835,-4.145
601.496,150374,na,0,0,-4.83,-4.135
601.5,150375,na,0,0,-4.845,-4.125
601.504,150376,na,0,0,-4.845,-4.13
601.508,150377,na,0,0,-4.84,-4.135
601.512,150378,na,0,0,-4.845,-4.14
601.516,150379,na,0,0,-4.85,-4.14
601.52,150380,na,0,0,-4.85,-4.14
601.524,150381,na,0,0,-4.85,-4.135
601.528,150382,na,0,0,-4.85,-4.13
601.532,150383,na,0,0,-4.845,-4.135
601.536,150384,na,0,0,-4.84,-4.135
601.54,150385,p,1,0,-4.83,-4.125
601.544,150386,p,1,0,-4.825,-4.11
601.548,150387,p,1,0,-4.805,-4.115
601.552,150388,p,1,0,-4.8,-4.125
601.556,150389,p,1,0,-4.785,-4.115
601.56,150390,p,1,0,-4.77,-4.1
601.564,150391,p,1,0,-4.765,-4.085
601.568,150392,p,1,0,-4.76,-4.06
601.572,150393,p,1,0,-4.74,-4.045
601.576,150394,p,1,0,-4.72,-4.04
