time,index,label,train_label,interval,ch1,ch2
600.568,150142,p,1,0,-0.09,-0.245
600.572,150143,p,1,0,-0.09,-0.245
600.576,150144,p,1,0,-0.1,-0.205
600.58,150145,p,1,0,-0.11,-0.18
600.584,150146,p,1,0,-0.105,-0.175
600.588,150147,p,1,0,-0.095,-0.16
600.592,150148,p,1,0,-0.085,-0.135
600.596,150149,p,1,0,-0.07,-0.13
600.6,150150,p,1,0,-0.05,-0.15
600.604,150151,p,1,0,-0.04,-0.12
600.608,150152,p,1,0,-0.045,-0.055
600.612,150153,p,1,0,-0.045,-0.03
600.616,150154,p,1,0,-0.035,-0.03
600.62,150155,p,1,0,-0.02,0.02
600.624,150156,p,1,0,-0.005,0.09
600.628,150157,p,1,0,0.015,0.11
600.632,150158,p,1,0,0.04,0.115
600.636,150159,p,1,0,0.05,0.13
600.64,150160,p,1,0,0.055,0.145
600.644,150161,p,1,0,0.015,0.15
600.648,150162,p,1,0,-0.04,0.145
600.652,150163,p,1,0,-0.05,0.09
600.656,150164,p,1,0,-0.055,0.025
600.66,150165,p,1,0,-0.09,0.005
600.664,150166,na,0,0,-0.125,-0.015
600.668,150167,na,0,0,-0.155,-0.035
600.672,150168,na,0,0,-0.18,-0.05
600.676,150169,na,0,0,-0.165,-0.07
600.68,150170,na,0,0,-0.15,-0.09
600.684,150171,na,0,0,-0.15,-0.155
600.688,150172,na,0,0,-0.15,-0.21
600.692,150173,na,0,0,-0.15,-0.23
600.696,150174,na,0,0,-0.15,-0.25
600.7,150175,na,0,0,-0.135,-0.26
600.704,150176,na,0,0,-0.12,-0.265
600.708,150177,na,0,0,-0.13,-0.235
600.712,150178,na,0,0,-0.14,-0.22
600.716,150179,N,2,0,-0.135,-0.265
600.72,150180,N,2,0,-0.13,-0.295
600.724,150181,N,2,0,-0.125,-0.27
600.728,150182,N,2,0,-0.065,-0.045
600.732,150183,N,2,0,0.085,0.535
600.736,150184,N,2,0,0.255,1.56
600.74,150185,N,2,0,0.45,3.245
600.744,150186,N,2,0,0.6,4.385
600.748,150187,N,2,0,0.69,4.865
600.752,150188,N,2,0,0.24,5.11
600.756,150189,N,2,0,-0.77,5.11
600.76,150190,N,2,0,-1.42,3.945
600.764,150191,N,2,0,-1.765,1.81
600.768,150192,N,2,0,-1.82,0.5
600.772,150193,N,2,0,-1.66,-0.25
600.776,150194,N,2,0,-1.515,-0.52
600.78,150195,N,2,0,-1.375,-0.515
600.784,150196,N,2,0,-1.085,-0.43
600.788,150197,N,2,0,-0.72,-0.315
600.792,150198,N,2,0,-0.445,-0.325
600.796,150199,na,0,0,-0.205,-0.385
600.8,150200,na,0,0,-0.105,-0.41
600.804,150201,na,0,0,-0.045,-0.425
600.808,150202,na,0,0,-0.03,-0.435
600.812,150203,na,0,0,-0.025,-0.445
600.816,150204,na,0,0,-0.01,-0.45
600.82,150205,na,0,0,0.005,-0.455
600.824,150206,na,0,0,0.02,-0.455
600.828,150207,na,0,0,0.035,-0.445
600.832,150208,na,0,0,0.055,-0.45
600.836,150209,na,0,0,0.08,-0.47
600.84,150210,na,0,0,0.09,-0.47
600.844,150211,na,0,0,0.1,-0.47
600.848,150212,na,0,0,0.11,-0.445
600.852,150213,na,0,0,0.12,-0.42
600.856,150214,na,0,0,0.13,-0.425
600.86,150215,na,0,0,0.14,-0.43
600.864,150216,na,0,0,0.155,-0.43
600.868,150217,na,0,0,0.17,-0.43
600.872,150218,na,0,0,0.18,-0.435
