time,index,label,train_label,interval,ch1,ch2
604.42,151105,p,1,0,-0.145,0.1
604.424,151106,p,1,0,-0.155,0.08
604.428,151107,p,1,0,-0.165,0.085
604.432,151108,p,1,0,-0.175,0.11
604.436,151109,p,1,0,-0.145,0.155
604.44,151110,p,1,0,-0.085,0.195
604.444,151111,p,1,0,-0.025,0.225
604.448,151112,p,1,0,0.0,0.265
604.452,151113,p,1,0,0.015,0.295
604.456,151114,p,1,0,0.03,0.285
604.46,151115,p,1,0,0.05,0.29
604.464,151116,p,1,0,0.085,0.31
604.468,151117,p,1,0,0.085,0.315
604.472,151118,p,1,0,0.045,0.24
604.476,151119,p,1,0,0.01,0.175
604.48,151120,p,1,0,0.025,0.19
604.484,151121,p,1,0,0.06,0.21
604.488,151122,p,1,0,0.035,0.185
604.492,151123,p,1,0,-0.025,0.145
604.496,151124,p,1,0,-0.055,0.13
604.5,151125,p,1,0,-0.05,0.14
604.504,151126,p,1,0,-0.09,0.12
604.508,151127,p,1,0,-0.175,0.01
604.512,151128,na,0,0,-0.235,0.005
604.516,151129,na,0,0,-0.26,0.045
604.52,151130,na,0,0,-0.285,0.04
604.524,151131,na,0,0,-0.315,0.01
604.528,151132,na,0,0,-0.29,0.025
604.532,151133,na,0,0,-0.265,0.04
604.536,151134,na,0,0,-0.265,0.035
604.54,151135,na,0,0,-0.295,0.015
604.544,151136,na,0,0,-0.305,0.02
604.548,151137,na,0,0,-0.295,0.035
604.552,151138,N,2,0,-0.29,0.035
604.556,151139,N,2,0,-0.33,0.07
604.56,151140,N,2,0,-0.36,0.11
604.564,151141,N,2,0,-0.38,0.18
604.568,151142,N,2,0,-0.365,0.245
604.572,151143,N,2,0,-0.295,0.27
604.576,151144,N,2,0,-0.13,0.175
604.58,151145,N,2,0,0.22,-0.06
604.584,151146,N,2,0,0.71,-0.62
604.588,151147,N,2,0,1.35,-1.195
604.592,151148,N,2,0,2.19,-1.285
604.596,151149,N,2,0,2.64,-1.16
604.6,151150,N,2,0,2.66,-1.15
604.604,151151,N,2,0,0.745,-1.46
604.608,151152,N,2,0,-0.68,-1.52
604.612,151153,N,2,0,-1.17,-1.21
604.616,151154,N,2,0,-0.975,-0.79
604.62,151155,N,2,0,-0.815,-0.505
604.624,151156,N,2,0,-0.725,-0.3
604.628,151157,N,2,0,-0.595,-0.135
604.632,151158,na,0,0,-0.51,-0.015
