time,index,label,train_label,interval,ch1,ch2
601.032,150258,A,2,0,-0.16,-0.03
601.036,150259,A,2,0,-0.15,-0.03
601.04,150260,A,2,0,-0.13,-0.025
601.044,150261,A,2,0,-0.09,-0.015
601.048,150262,A,2,0,-0.035,-0.015
601.052,150263,A,2,0,0.04,-0.03
601.056,150264,A,2,0,0.17,-0.08
601.06,150265,A,2,0,0.32,-0.18
601.064,150266,A,2,0,0.485,-0.285
601.068,150267,A,2,0,0.63,-0.365
601.072,150268,A,2,0,0.63,-0.42
601.076,150269,A,2,0,0.41,-0.425
601.08,150270,A,2,0,0.04,-0.375
601.084,150271,A,2,0,-0.295,-0.255
601.088,150272,A,2,0,-0.49,-0.11
601.092,150273,A,2,0,-0.555,0.025
601.096,150274,A,2,0,-0.535,0.12
601.1,150275,A,2,0,-0.52,0.14
601.104,150276,A,2,0,-0.41,0.185
601.108,150277,A,2,0,-0.385,0.2
601.112,150278,A,2,0,-0.37,0.21
601.116,150279,A,2,0,-0.38,0.24
601.12,150280,A,2,0,-0.385,0.25
601.124,150281,A,2,0,-0.365,0.27
601.128,150282,A,2,0,-0.33,0.285
601.132,150283,A,2,0,-0.3,0.315
601.136,150284,A,2,0,-0.295,0.325
601.14,150285,A,2,0,-0.33,0.33
601.144,150286,A,2,0,-0.345,0.335
601.148,150287,A,2,0,-0.345,0.33
601.152,150288,A,2,0,-0.33,0.285
601.156,150289,A,2,0,-0.32,0.19
601.16,150290,A,2,0,-0.285,0.07
601.164,150291,A,2,0,-0.245,-0.03
601.168,150292,A,2,0,-0.21,-0.08
601.172,150293,na,0,0,-0.185,-0.095
601.176,150294,na,0,0,-0.165,-0.095
601.18,150295,na,0,0,-0.15,-0.115
601.184,150296,na,0,0,-0.145,-0.14
601.188,150297,na,0,0,-0.165,-0.15
601.192,150298,na,0,0,-0.175,-0.155
601.196,150299,na,0,0,-0.185,-0.15
601.2,150300,na,0,0,-0.19,-0.155
601.204,150301,na,0,0,-0.2,-0.125
601.208,150302,na,0,0,-0.2,-0.115
601.212,150303,na,0,0,-0.19,-0.14
601.216,150304,na,0,0,-0.175,-0.16
601.22,150305,na,0,0,-0.165,-0.155
601.224,150306,na,0,0,-0.175,-0.16
601.228,150307,na,0,0,-0.185,-0.17
