time,index,label,train_label,interval,ch1,ch2
601.464,150366,p,1,0,-0.28,0.025
601.468,150367,p,1,0,-0.28,0.01
601.472,150368,p,1,0,-0.28,0.0
601.476,150369,p,1,0,-0.26,-0.01
601.48,150370,p,1,0,-0.25,0.0
601.484,150371,p,1,0,-0.215,0.005
601.488,150372,p,1,0,-0.19,0.0
601.492,150373,p,1,0,-0.16,0.01
601.496,150374,p,1,0,-0.135,0.01
601.5,150375,p,1,0,-0.115,0.025
601.504,150376,p,1,0,-0.09,0.035
601.508,150377,p,1,0,-0.065,0.05
601.512,150378,p,1,0,-0.04,0.06
601.516,150379,p,1,0,-0.03,0.065
601.52,150380,p,1,0,-0.04,0.065
601.524,150381,p,1,0,-0.05,0.06
601.528,150382,p,1,0,-0.06,0.055
601.532,150383,p,1,0,-0.07,0.035
601.536,150384,p,1,0,-0.075,0.025
601.54,150385,p,1,0,-0.06,0.025
601.544,150386,p,1,0,-0.045,0.035
601.548,150387,p,1,0,-0.02,0.05
601.552,150388,p,1,0,-0.005,0.055
601.556,150389,p,1,0,0.015,0.07
601.56,150390,p,1,0,0.01,0.055
601.564,150391,p,1,0,-0.02,0.045
601.568,150392,p,1,0,-0.06,0.03
601.572,150393,p,1,0,-0.075,0.01
601.576,150394,p,1,0,-0.1,0.01
601.58,150395,p,1,0,-0.13,0.01
601.584,150396,p,1,0,-0.17,-0.005
601.588,150397,p,1,0,-0.2,-0.02
601.592,150398,p,1,0,-0.215,-0.04
601.596,150399,p,1,0,-0.225,-0.065
601.6,150400,p,1,0,-0.205,-0.07
601.604,150401,p,1,0,-0.21,-0.055
601.608,150402,p,1,0,-0.225,-0.05
601.612,150403,p,1,0,-0.23,-0.055
601.616,150404,p,1,0,-0.25,-0.065
601.62,150405,na,0,0,-0.27,-0.08
601.624,150406,na,0,0,-0.265,-0.09
601.628,150407,na,0,0,-0.25,-0.09
601.632,150408,na,0,0,-0.26,-0.1
601.636,150409,na,0,0,-0.265,-0.1
601.64,150410,na,0,0,-0.265,-0.095
601.644,150411,na,0,0,-0.255,-0.08
601.648,150412,na,0,0,-0.255,-0.085
601.652,150413,na,0,0,-0.265,-0.1
601.656,150414,na,0,0,-0.28,-0.11
601.66,150415,na,0,0,-0.285,-0.115
601.664,150416,N,2,0,-0.27,-0.125
601.668,150417,N,2,0,-0.275,-0.12
601.672,150418,N,2,0,-0.245,-0.105
601.676,150419,N,2,0,-0.205,-0.095
601.68,150420,N,2,0,-0.155,-0.075
601.684,150421,N,2,0,-0.105,-0.065
601.688,150422,N,2,0,-0.055,-0.06
601.692,150423,N,2,0,-0.01,-0.04
601.696,150424,N,2,0,-0.025,-0.04
601.7,150425,N,2,0,-0.035,-0.045
601.704,150426,N,2,0,-0.01,-0.045
601.708,150427,N,2,0,0.06,-0.03
601.712,150428,N,2,0,0.16,-0.005
601.716,150429,N,2,0,0.355,0.04
601.72,150430,N,2,0,0.575,0.1
601.724,150431,N,2,0,0.755,0.17
601.728,150432,N,2,0,0.84,0.23
601.732,150433,N,2,0,0.735,0.25
601.736,150434,N,2,0,0.56,0.23
601.74,150435,N,2,0,0.295,0.15
601.744,150436,N,2,0,0.01,0.06
601.748,150437,N,2,0,-0.245,-0.03
601.752,150438,N,2,0,-0.445,-0.135
601.756,150439,N,2,0,-0.545,-0.21
601.76,150440,N,2,0,-0.615,-0.27
601.764,150441,N,2,0,-0.65,-0.285
601.768,150442,N,2,0,-0.645,-0.3
601.772,150443,N,2,0,-0.63,-0.3
601.776,150444,N,2,0,-0.575,-0.28
601.78,150445,N,2,0,-0.525,-0.28
601.784,150446,N,2,0,-0.46,-0.27
601.788,150447,N,2,0,-0.43,-0.26
601.792,150448,N,2,0,-0.4,-0.235
601.796,150449,N,2,0,-0.375,-0.225
601.8,150450,na,0,0,-0.365,-0.215
601.804,150451,na,0,0,-0.355,-0.215
601.808,150452,na,0,0,-0.36,-0.215
601.812,150453,na,0,0,-0.365,-0.21
601.816,150454,na,0,0,-0.37,-0.22
601.82,150455,na,0,0,-0.375,-0.22
601.824,150456,na,0,0,-0.39,-0.22
601.828,150457,na,0,0,-0.395,-0.225
601.832,150458,na,0,0,-0.41,-0.235
601.836,150459,na,0,0,-0.41,-0.24
601.84,150460,na,0,0,-0.41,-0.23
601.844,150461,na,0,0,-0.425,-0.235
601.848,150462,na,0,0,-0.43,-0.23
601.852,150463,na,0,0,-0.425,-0.23
601.856,150464,na,0,0,-0.43,-0.23
601.86,150465,na,0,0,-0.44,-0.24
601.864,150466,na,0,0,-0.455,-0.245
601.868,150467,na,0,0,-0.455,-0.255
601.872,150468,na,0,0,-0.46,-0.26
601.876,150469,na,0,0,-0.465,-0.255
601.88,150470,t,3,0,-0.47,-0.25
601.884,150471,t,3,0,-0.48,-0.25
601.888,150472,t,3,0,-0.51,-0.265
601.892,150473,t,3,0,-0.56,-0.27
601.896,150474,t,3,0,-0.58,-0.265
601.9,150475,t,3,0,-0.56,-0.27
601.904,150476,t,3,0,-0.56,-0.265
601.908,150477,t,3,0,-0.545,-0.265
601.912,150478,t,3,0,-0.545,-0.255
601.916,150479,t,3,0,-0.55,-0.265
601.92,150480,t,3,0,-0.56,-0.27
601.924,150481,t,3,0,-0.575,-0.285
601.928,150482,t,3,0,-0.575,-0.3
601.932,150483,t,3,0,-0.59,-0.3
601.936,150484,t,3,0,-0.6,-0.3
601.94,150485,t,3,0,-0.6,-0.29
601.944,150486,t,3,0,-0.6,-0.29
601.948,150487,t,3,0,-0.605,-0.29
601.952,150488,t,3,0,-0.61,-0.295
601.956,150489,t,3,0,-0.62,-0.3
601.96,150490,t,3,0,-0.63,-0.31
601.964,150491,t,3,0,-0.645,-0.32
601.968,150492,t,3,0,-0.665,-0.32
601.972,150493,t,3,0,-0.68,-0.305
601.976,150494,t,3,0,-0.67,-0.305
601.98,150495,t,3,0,-0.665,-0.295
601.984,150496,t,3,0,-0.66,-0.29
601.988,150497,t,3,0,-0.66,-0.3
601.992,150498,t,3,0,-0.65,-0.3
601.996,150499,t,3,0,-0.66,-0.305
602.0,150500,t,3,0,-0.655,-0.3
602.004,150501,t,3,0,-0.655,-0.3
602.008,150502,t,3,0,-0.655,-0.3
602.012,150503,t,3,0,-0.64,-0.29
602.016,150504,t,3,0,-0.635,-0.285
602.02,150505,t,3,0,-0.61,-0.27
602.024,150506,t,3,0,-0.63,-0.28
602.028,150507,t,3,0,-0.63,-0.28
602.032,150508,t,3,0,-0.62,-0.285
602.036,150509,t,3,0,-0.615,-0.28
602.04,150510,t,3,0,-0.595,-0.265
602.044,150511,t,3,0,-0.59,-0.255
602.048,150512,t,3,0,-0.56,-0.24
602.052,150513,t,3,0,-0.535,-0.245
602.056,150514,t,3,0,-0.51,-0.245
602.06,150515,t,3,0,-0.5,-0.25
602.064,150516,t,3,0,-0.47,-0.24
602.068,150517,t,3,0,-0.44,-0.235
602.072,150518,t,3,0,-0.42,-0.215
602.076,150519,t,3,0,-0.4,-0.18
602.08,150520,t,3,0,-0.385,-0.155
602.084,150521,t,3,0,-0.35,-0.14
602.088,150522,t,3,0,-0.325,-0.135
602.092,150523,t,3,0,-0.3,-0.125
602.096,150524,t,3,0,-0.28,-0.14
602.1,150525,t,3,0,-0.25,-0.12
602.104,150526,t,3,0,-0.21,-0.1
602.108,150527,t,3,0,-0.18,-0.08
602.112,150528,t,3,0,-0.145,-0.05
602.116,150529,t,3,0,-0.14,-0.035
602.12,150530,t,3,0,-0.105,-0.03
602.124,150531,t,3,0,-0.075,-0.02
602.128,150532,t,3,0,-0.045,-0.005
602.132,150533,t,3,0,-0.02,0.0
602.136,150534,t,3,0,0.01,0.01
602.14,150535,t,3,0,0.02,0.03
602.144,150536,t,3,0,0.05,0.055
602.148,150537,t,3,0,0.06,0.065
602.152,150538,t,3,0,0.085,0.07
602.156,150539,t,3,0,0.105,0.075
602.16,150540,t,3,0,0.12,0.075
602.164,150541,t,3,0,0.125,0.075
602.168,150542,t,3,0,0.14,0.08
602.172,150543,t,3,0,0.17,0.095
602.176,150544,t,3,0,0.19,0.125
602.18,150545,t,3,0,0.215,0.14
602.184,150546,na,0,0,0.225,0.145
602.188,150547,na,0,0,0.235,0.13
602.192,150548,na,0,0,0.245,0.12
602.196,150549,na,0,0,0.25,0.13
602.2,150550,na,0,0,0.27,0.135
602.204,150551,na,0,0,0.245,0.145
602.208,150552,na,0,0,0.265,0.16
602.212,150553,na,0,0,0.285,0.17
602.216,150554,na,0,0,0.31,0.185
602.22,150555,na,0,0,0.33,0.195
602.224,150556,na,0,0,0.35,0.195
602.228,150557,na,0,0,0.375,0.195
602.232,150558,na,0,0,0.365,0.195
602.236,150559,na,0,0,0.38,0.2
602.24,150560,na,0,0,0.385,0.215
602.244,150561,na,0,0,0.4,0.24
602.248,150562,na,0,0,0.41,0.24
602.252,150563,na,0,0,0.425,0.24
602.256,150564,na,0,0,0.43,0.24
602.26,150565,na,0,0,0.435,0.235
602.264,150566,na,0,0,0.445,0.23
602.268,150567,na,0,0,0.435,0.235
602.272,150568,na,0,0,0.46,0.25
602.276,150569,na,0,0,0.47,0.25
602.28,150570,na,0,0,0.495,0.265
602.284,150571,na,0,0,0.48,0.275
602.288,150572,na,0,0,0.48,0.275
602.292,150573,na,0,0,0.495,0.26
602.296,150574,na,0,0,0.485,0.25
602.3,150575,na,0,0,0.495,0.26
602.304,150576,na,0,0,0.48,0.255
602.308,150577,na,0,0,0.48,0.26
602.312,150578,na,0,0,0.47,0.265
602.316,150579,na,0,0,0.475,0.27
602.32,150580,na,0,0,0.485,0.28
602.324,150581,na,0,0,0.47,0.27
602.328,150582,na,0,0,0.48,0.26
602.332,150583,na,0,0,0.47,0.26
602.336,150584,na,0,0,0.48,0.27
602.34,150585,na,0,0,0.47,0.28
602.344,150586,na,0,0,0.47,0.29
602.348,150587,na,0,0,0.46,0.29
602.352,150588,na,0,0,0.46,0.3
602.356,150589,na,0,0,0.45,0.295
602.36,150590,na,0,0,0.43,0.275
602.364,150591,na,0,0,0.415,0.265
602.368,150592,na,0,0,0.41,0.245
602.372,150593,na,0,0,0.415,0.255
602.376,150594,na,0,0,0.4,0.26
602.38,150595,na,0,0,0.405,0.26
602.384,150596,na,0,0,0.395,0.26
602.388,150597,na,0,0,0.39,0.26
602.392,150598,na,0,0,0.395,0.265
602.396,150599,na,0,0,0.4,0.245
602.4,150600,na,0,0,0.395,0.24
602.404,150601,na,0,0,0.385,0.23
602.408,150602,na,0,0,0.395,0.24
602.412,150603,na,0,0,0.39,0.25
602.416,150604,na,0,0,0.39,0.26
602.42,150605,na,0,0,0.39,0.245
602.424,150606,na,0,0,0.395,0.24
602.428,150607,na,0,0,0.395,0.235
602.432,150608,na,0,0,0.39,0.23
602.436,150609,na,0,0,0.395,0.235
602.44,150610,na,0,0,0.375,0.24
602.444,150611,na,0,0,0.375,0.255
602.448,150612,na,0,0,0.36,0.245
602.452,150613,na,0,0,0.36,0.24
602.456,150614,na,0,0,0.345,0.235
602.46,150615,na,0,0,0.34,0.23
602.464,150616,na,0,0,0.34,0.22
602.468,150617,na,0,0,0.345,0.22
602.472,150618,na,0,0,0.35,0.225
602.476,150619,na,0,0,0.35,0.24
602.48,150620,na,0,0,0.355,0.25
602.484,150621,p,1,0,0.35,0.24
602.488,150622,p,1,0,0.345,0.235
602.492,150623,p,1,0,0.345,0.235
602.496,150624,p,1,0,0.36,0.23
602.5,150625,p,1,0,0.385,0.24
602.504,150626,p,1,0,0.385,0.255
602.508,150627,p,1,0,0.415,0.27
602.512,150628,p,1,0,0.44,0.29
602.516,150629,p,1,0,0.475,0.3
602.52,150630,p,1,0,0.49,0.31
602.524,150631,p,1,0,0.505,0.32
602.528,150632,p,1,0,0.555,0.32
602.532,150633,p,1,0,0.545,0.335
602.536,150634,p,1,0,0.55,0.35
602.54,150635,p,1,0,0.545,0.35
602.544,150636,p,1,0,0.55,0.35
602.548,150637,p,1,0,0.545,0.35
602.552,150638,p,1,0,0.54,0.355
602.556,150639,p,1,0,0.555,0.355
602.56,150640,p,1,0,0.55,0.345
602.564,150641,p,1,0,0.56,0.34
602.568,150642,p,1,0,0.555,0.35
602.572,150643,p,1,0,0.575,0.38
602.576,150644,p,1,0,0.57,0.38
602.58,150645,p,1,0,0.585,0.39
602.584,150646,p,1,0,0.575,0.385
602.588,150647,p,1,0,0.565,0.38
602.592,150648,p,1,0,0.56,0.36
602.596,150649,p,1,0,0.53,0.34
602.6,150650,p,1,0,0.52,0.35
602.604,150651,p,1,0,0.485,0.335
602.608,150652,p,1,0,0.47,0.35
602.612,150653,p,1,0,0.44,0.35
602.616,150654,p,1,0,0.45,0.345
602.62,150655,p,1,0,0.46,0.335
602.624,150656,p,1,0,0.44,0.33
602.628,150657,p,1,0,0.42,0.325
602.632,150658,p,1,0,0.385,0.315
602.636,150659,p,1,0,0.375,0.315
602.64,150660,na,0,0,0.37,0.31
602.644,150661,na,0,0,0.375,0.32
602.648,150662,na,0,0,0.375,0.32
602.652,150663,na,0,0,0.37,0.325
602.656,150664,na,0,0,0.38,0.315
602.66,150665,na,0,0,0.375,0.31
602.664,150666,na,0,0,0.38,0.315
602.668,150667,na,0,0,0.38,0.31
602.672,150668,na,0,0,0.4,0.315
602.676,150669,na,0,0,0.395,0.315
602.68,150670,na,0,0,0.405,0.335
602.684,150671,na,0,0,0.405,0.33
602.688,150672,na,0,0,0.42,0.34
602.692,150673,na,0,0,0.43,0.35
602.696,150674,na,0,0,0.42,0.335
602.7,150675,na,0,0,0.42,0.34
602.704,150676,N,2,0,0.43,0.32
602.708,150677,N,2,0,0.48,0.32
602.712,150678,N,2,0,0.515,0.34
602.716,150679,N,2,0,0.565,0.385
602.72,150680,N,2,0,0.58,0.395
602.724,150681,N,2,0,0.585,0.4
602.728,150682,N,2,0,0.595,0.39
602.732,150683,N,2,0,0.63,0.39
602.736,150684,N,2,0,0.73,0.41
602.74,150685,N,2,0,0.86,0.44
602.744,150686,N,2,0,1.06,0.5
602.748,150687,N,2,0,1.23,0.57
602.752,150688,N,2,0,1.35,0.64
602.756,150689,N,2,0,1.34,0.67
602.76,150690,N,2,0,1.23,0.665
602.764,150691,N,2,0,1.01,0.61
602.768,150692,N,2,0,0.71,0.515
602.772,150693,N,2,0,0.42,0.42
602.776,150694,N,2,0,0.155,0.325
602.78,150695,N,2,0,-0.015,0.255
602.784,150696,N,2,0,-0.11,0.2
602.788,150697,N,2,0,-0.145,0.165
602.792,150698,N,2,0,-0.125,0.15
602.796,150699,N,2,0,-0.08,0.15
602.8,150700,N,2,0,-0.025,0.16
602.804,150701,N,2,0,0.01,0.185
602.808,150702,N,2,0,0.075,0.205
602.812,150703,N,2,0,0.125,0.225
602.816,150704,N,2,0,0.195,0.245
602.82,150705,na,0,0,0.225,0.26
