time,index,label,train_label,interval,ch1,ch2
600.908,150227,p,1,0,-0.075,-0.075
600.912,150228,p,1,0,-0.085,-0.07
600.916,150229,p,1,0,-0.085,-0.065
600.92,150230,p,1,0,-0.075,-0.06
600.924,150231,p,1,0,-0.07,-0.05
600.928,150232,p,1,0,-0.05,-0.03
600.932,150233,p,1,0,-0.035,-0.03
600.936,150234,p,1,0,-0.03,-0.03
600.94,150235,p,1,0,-0.02,-0.015
600.944,150236,p,1,0,-0.01,-0.005
600.948,150237,p,1,0,0.0,-0.005
600.952,150238,p,1,0,0.015,-0.025
600.956,150239,p,1,0,0.02,-0.03
600.96,150240,p,1,0,0.01,-0.035
600.964,150241,p,1,0,0.0,-0.06
600.968,150242,p,1,0,0.015,-0.065
600.972,150243,p,1,0,0.035,-0.065
600.976,150244,p,1,0,0.03,-0.055
600.98,150245,p,1,0,0.005,-0.085
600.984,150246,p,1,0,0.0,-0.12
600.988,150247,na,0,0,-0.005,-0.14
600.992,150248,na,0,0,0.0,-0.135
600.996,150249,na,0,0,0.0,-0.125
601.0,150250,na,0,0,0.0,-0.125
601.004,150251,na,0,0,0.0,-0.145
601.008,150252,na,0,0,-0.005,-0.16
601.012,150253,na,0,0,-0.015,-0.135
601.016,150254,na,0,0,-0.025,-0.12
601.02,150255,na,0,0,-0.045,-0.12
601.024,150256,na,0,0,-0.07,-0.095
601.028,150257,na,0,0,-0.09,-0.075
601.032,150258,na,0,0,-0.1,-0.085
601.036,150259,na,0,0,-0.105,-0.09
601.04,150260,na,0,0,-0.12,-0.08
601.044,150261,na,0,0,-0.13,-0.07
601.048,150262,na,0,0,-0.135,-0.08
601.052,150263,na,0,0,-0.135,-0.085
601.056,150264,na,0,0,-0.14,-0.09
601.06,150265,na,0,0,-0.15,-0.08
601.064,150266,na,0,0,-0.155,-0.07
601.068,150267,na,0,0,-0.14,-0.075
601.072,150268,na,0,0,-0.135,-0.08
601.076,150269,na,0,0,-0.15,-0.09
601.08,150270,na,0,0,-0.155,-0.095
601.084,150271,na,0,0,-0.145,-0.09
601.088,150272,na,0,0,-0.125,-0.095
601.092,150273,N,2,0,-0.125,-0.075
601.096,150274,N,2,0,-0.14,-0.05
601.1,150275,N,2,0,-0.145,-0.035
601.104,150276,N,2,0,-0.1,0.07
601.108,150277,N,2,0,-0.015,0.13
601.112,150278,N,2,0,0.065,0.15
601.116,150279,N,2,0,0.19,0.055
601.12,150280,N,2,0,0.355,-0.12
601.124,150281,N,2,0,0.61,-0.265
601.128,150282,N,2,0,0.855,-0.455
601.132,150283,N,2,0,1.02,-0.63
601.136,150284,N,2,0,1.215,-0.725
601.14,150285,N,2,0,1.655,-0.955
601.144,150286,N,2,0,2.075,-1.385
601.148,150287,N,2,0,2.03,-1.835
601.152,150288,N,2,0,1.825,-2.155
601.156,150289,N,2,0,1.65,-2.36
601.16,150290,N,2,0,1.445,-2.255
601.164,150291,N,2,0,1.07,-1.99
601.168,150292,N,2,0,0.565,-1.64
601.172,150293,N,2,0,0.03,-1.145
601.176,150294,N,2,0,-0.205,-0.69
601.18,150295,N,2,0,-0.2,-0.42
601.184,150296,N,2,0,-0.14,-0.205
601.188,150297,na,0,0,-0.14,-0.085
601.192,150298,na,0,0,-0.185,-0.025
601.196,150299,na,0,0,-0.19,0.0
601.2,150300,na,0,0,-0.185,0.005
601.204,150301,na,0,0,-0.19,0.015
601.208,150302,na,0,0,-0.21,0.025
601.212,150303,na,0,0,-0.215,0.035
601.216,150304,na,0,0,-0.22,0.03
601.22,150305,na,0,0,-0.225,0.035
601.224,150306,na,0,0,-0.215,0.055
601.228,150307,na,0,0,-0.215,0.055
601.232,150308,na,0,0,-0.22,0.055
601.236,150309,na,0,0,-0.215,0.06
601.24,150310,na,0,0,-0.215,0.07
601.244,150311,na,0,0,-0.21,0.085
601.248,150312,na,0,0,-0.205,0.085
