time,index,label,train_label,interval,ch1,ch2
600.8,150200,p,1,0,-0.04,-0.05
600.804,150201,p,1,0,-0.055,-0.02
600.808,150202,p,1,0,-0.065,-0.035
600.812,150203,p,1,0,-0.045,-0.03
600.816,150204,p,1,0,-0.01,0.015
600.82,150205,p,1,0,0.0,0.055
600.824,150206,p,1,0,0.015,0.07
600.828,150207,p,1,0,0.04,0.06
600.832,150208,p,1,0,0.055,0.065
600.836,150209,p,1,0,0.05,0.085
600.84,150210,p,1,0,0.035,0.08
600.844,150211,p,1,0,0.055,0.075
600.848,150212,p,1,0,0.08,0.125
600.852,150213,p,1,0,0.095,0.18
600.856,150214,p,1,0,0.08,0.175
600.86,150215,p,1,0,0.065,0.125
600.864,150216,p,1,0,0.065,0.12
600.868,150217,p,1,0,0.065,0.16
600.872,150218,p,1,0,0.075,0.185
600.876,150219,p,1,0,0.09,0.16
600.88,150220,p,1,0,0.08,0.12
600.884,150221,p,1,0,0.04,0.11
600.888,150222,p,1,0,0.015,0.11
600.892,150223,p,1,0,0.01,0.09
600.896,150224,p,1,0,-0.005,0.04
600.9,150225,p,1,0,-0.01,0.02
600.904,150226,p,1,0,-0.055,0.0
600.908,150227,p,1,0,-0.08,-0.04
600.912,150228,p,1,0,-0.09,-0.07
600.916,150229,p,1,0,-0.11,-0.08
600.92,150230,na,0,0,-0.145,-0.09
600.924,150231,na,0,0,-0.165,-0.12
600.928,150232,na,0,0,-0.155,-0.14
600.932,150233,na,0,0,-0.135,-0.12
600.936,150234,na,0,0,-0.14,-0.1
600.94,150235,na,0,0,-0.155,-0.105
600.944,150236,na,0,0,-0.16,-0.125
600.948,150237,na,0,0,-0.135,-0.125
600.952,150238,na,0,0,-0.145,-0.11
600.956,150239,N,2,0,-0.165,-0.115
600.96,150240,N,2,0,-0.165,-0.145
600.964,150241,N,2,0,-0.155,-0.17
600.968,150242,N,2,0,-0.125,-0.15
600.972,150243,N,2,0,-0.055,-0.125
600.976,150244,N,2,0,0.065,-0.13
600.98,150245,N,2,0,0.325,-0.085
600.984,150246,N,2,0,0.77,0.095
600.988,150247,N,2,0,1.38,0.415
600.992,150248,N,2,0,2.125,0.805
600.996,150249,N,2,0,2.66,1.175
601.0,150250,N,2,0,2.755,1.28
601.004,150251,N,2,0,1.79,1.14
601.008,150252,N,2,0,0.915,0.91
601.012,150253,N,2,0,0.075,0.62
601.016,150254,N,2,0,-0.535,0.36
601.02,150255,N,2,0,-0.78,0.225
601.024,150256,N,2,0,-0.72,0.165
601.028,150257,N,2,0,-0.575,0.095
601.032,150258,N,2,0,-0.515,0.005
601.036,150259,N,2,0,-0.495,-0.055
601.04,150260,N,2,0,-0.47,-0.155
601.044,150261,N,2,0,-0.43,-0.23
601.048,150262,na,0,0,-0.355,-0.23
601.052,150263,na,0,0,-0.34,-0.22
601.056,150264,na,0,0,-0.355,-0.24
601.06,150265,na,0,0,-0.345,-0.285
601.064,150266,na,0,0,-0.335,-0.29
601.068,150267,na,0,0,-0.325,-0.27
601.072,150268,na,0,0,-0.35,-0.28
601.076,150269,na,0,0,-0.335,-0.3
601.08,150270,na,0,0,-0.33,-0.31
601.084,150271,na,0,0,-0.33,-0.29
601.088,150272,na,0,0,-0.35,-0.28
601.092,150273,na,0,0,-0.355,-0.3
601.096,150274,na,0,0,-0.35,-0.32
601.1,150275,na,0,0,-0.345,-0.315
601.104,150276,na,0,0,-0.38,-0.295
601.108,150277,na,0,0,-0.39,-0.3
601.112,150278,na,0,0,-0.385,-0.325
601.116,150279,na,0,0,-0.39,-0.325
601.12,150280,na,0,0,-0.41,-0.32
601.124,150281,na,0,0,-0.42,-0.315
601.128,150282,na,0,0,-0.42,-0.33
601.132,150283,na,0,0,-0.42,-0.315
601.136,150284,na,0,0,-0.445,-0.305
601.14,150285,na,0,0,-0.46,-0.315
601.144,150286,na,0,0,-0.47,-0.345
601.148,150287,na,0,0,-0.465,-0.345
601.152,150288,na,0,0,-0.485,-0.33
601.156,150289,na,0,0,-0.52,-0.34
601.16,150290,na,0,0,-0.515,-0.36
601.164,150291,na,0,0,-0.495,-0.36
601.168,150292,na,0,0,-0.505,-0.325
601.172,150293,na,0,0,-0.53,-0.315
601.176,150294,na,0,0,-0.535,-0.35
601.18,150295,na,0,0,-0.52,-0.355
601.184,150296,na,0,0,-0.525,-0.33
601.188,150297,t,3,0,-0.54,-0.315
601.192,150298,t,3,0,-0.52,-0.31
601.196,150299,t,3,0,-0.505,-0.315
601.2,150300,t,3,0,-0.5,-0.31
601.204,150301,t,3,0,-0.48,-0.265
601.208,150302,t,3,0,-0.455,-0.25
601.212,150303,t,3,0,-0.41,-0.235
601.216,150304,t,3,0,-0.37,-0.19
601.22,150305,t,3,0,-0.335,-0.125
601.224,150306,t,3,0,-0.305,-0.105
601.228,150307,t,3,0,-0.255,-0.1
601.232,150308,t,3,0,-0.205,-0.05
601.236,150309,t,3,0,-0.17,0.005
601.24,150310,t,3,0,-0.145,0.02
601.244,150311,t,3,0,-0.115,0.01
601.248,150312,t,3,0,-0.075,0.035
601.252,150313,t,3,0,-0.06,0.065
601.256,150314,t,3,0,-0.045,0.08
601.26,150315,t,3,0,-0.01,0.07
601.264,150316,t,3,0,0.025,0.08
601.268,150317,t,3,0,0.05,0.115
601.272,150318,t,3,0,0.055,0.12
601.276,150319,t,3,0,0.07,0.085
601.28,150320,t,3,0,0.1,0.065
601.284,150321,t,3,0,0.115,0.075
601.288,150322,t,3,0,0.105,0.065
601.292,150323,t,3,0,0.09,0.04
601.296,150324,t,3,0,0.105,0.02
601.3,150325,t,3,0,0.105,0.02
601.304,150326,t,3,0,0.09,0.05
601.308,150327,t,3,0,0.08,0.03
601.312,150328,t,3,0,0.085,0.01
601.316,150329,t,3,0,0.075,0.015
601.32,150330,t,3,0,0.045,0.02
601.324,150331,t,3,0,0.02,0.0
601.328,150332,t,3,0,0.01,-0.035
601.332,150333,t,3,0,0.005,-0.04
601.336,150334,t,3,0,-0.005,-0.035
601.34,150335,t,3,0,-0.035,-0.055
601.344,150336,t,3,0,-0.04,-0.075
601.348,150337,t,3,0,-0.04,-0.07
601.352,150338,t,3,0,-0.055,-0.05
601.356,150339,t,3,0,-0.07,-0.05
601.36,150340,t,3,0,-0.065,-0.075
601.364,150341,t,3,0,-0.05,-0.075
601.368,150342,t,3,0,-0.05,-0.06
601.372,150343,t,3,0,-0.055,-0.055
601.376,150344,t,3,0,-0.07,-0.09
601.38,150345,t,3,0,-0.055,-0.1
601.384,150346,t,3,0,-0.045,-0.08
601.388,150347,na,0,0,-0.05,-0.06
601.392,150348,na,0,0,-0.04,-0.09
601.396,150349,na,0,0,-0.025,-0.11
601.4,150350,na,0,0,-0.02,-0.11
601.404,150351,na,0,0,-0.035,-0.09
601.408,150352,na,0,0,-0.045,-0.1
601.412,150353,na,0,0,-0.025,-0.1
601.416,150354,na,0,0,-0.005,-0.065
601.42,150355,na,0,0,0.0,-0.04
601.424,150356,na,0,0,-0.005,-0.055
601.428,150357,na,0,0,0.01,-0.07
601.432,150358,na,0,0,0.01,-0.065
601.436,150359,na,0,0,0.0,-0.055
601.44,150360,na,0,0,-0.01,-0.055
601.444,150361,na,0,0,0.005,-0.075
601.448,150362,na,0,0,0.02,-0.075
601.452,150363,na,0,0,0.01,-0.06
601.456,150364,na,0,0,0.0,-0.06
601.46,150365,na,0,0,-0.005,-0.085
601.464,150366,na,0,0,0.0,-0.09
601.468,150367,na,0,0,-0.01,-0.07
601.472,150368,na,0,0,-0.025,-0.065
601.476,150369,na,0,0,-0.025,-0.09
601.48,150370,na,0,0,-0.005,-0.075
601.484,150371,na,0,0,0.0,-0.05
601.488,150372,na,0,0,-0.015,-0.04
601.492,150373,na,0,0,-0.02,-0.06
601.496,150374,na,0,0,0.0,-0.08
601.5,150375,na,0,0,-0.005,-0.08
601.504,150376,na,0,0,-0.02,-0.05
601.508,150377,na,0,0,-0.025,-0.065
601.512,150378,na,0,0,-0.02,-0.08
601.516,150379,na,0,0,-0.015,-0.06
601.52,150380,na,0,0,-0.025,-0.03
601.524,150381,na,0,0,-0.03,-0.05
601.528,150382,na,0,0,-0.02,-0.08
601.532,150383,na,0,0,-0.02,-0.07
601.536,150384,na,0,0,-0.035,-0.055
601.54,150385,na,0,0,-0.05,-0.065
601.544,150386,na,0,0,-0.045,-0.085
601.548,150387,na,0,0,-0.03,-0.085
601.552,150388,na,0,0,-0.035,-0.06
601.556,150389,na,0,0,-0.05,-0.06
601.56,150390,na,0,0,-0.045,-0.08
601.564,150391,na,0,0,-0.05,-0.1
601.568,150392,na,0,0,-0.05,-0.09
601.572,150393,na,0,0,-0.06,-0.085
601.576,150394,p,1,0,-0.065,-0.1
601.58,150395,p,1,0,-0.055,-0.085
601.584,150396,p,1,0,-0.04,-0.035
601.588,150397,p,1,0,-0.035,-0.01
601.592,150398,p,1,0,-0.015,-0.01
601.596,150399,p,1,0,0.02,0.0
601.6,150400,p,1,0,0.03,0.005
601.604,150401,p,1,0,0.005,0.03
601.608,150402,p,1,0,0.0,0.025
601.612,150403,p,1,0,0.015,0.005
601.616,150404,p,1,0,0.025,0.025
601.62,150405,p,1,0,0.03,0.06
601.624,150406,p,1,0,0.065,0.085
601.628,150407,p,1,0,0.1,0.1
601.632,150408,p,1,0,0.1,0.115
601.636,150409,p,1,0,0.08,0.125
601.64,150410,p,1,0,0.055,0.13
601.644,150411,p,1,0,0.075,0.12
601.648,150412,p,1,0,0.1,0.105
601.652,150413,p,1,0,0.085,0.1
601.656,150414,p,1,0,0.05,0.07
601.66,150415,p,1,0,0.04,0.035
601.664,150416,p,1,0,0.04,0.045
601.668,150417,p,1,0,0.02,0.035
601.672,150418,p,1,0,-0.025,-0.015
601.676,150419,p,1,0,-0.04,-0.06
601.68,150420,p,1,0,-0.035,-0.07
601.684,150421,p,1,0,-0.065,-0.07
601.688,150422,p,1,0,-0.105,-0.08
601.692,150423,p,1,0,-0.125,-0.12
601.696,150424,p,1,0,-0.135,-0.14
601.7,150425,na,0,0,-0.135,-0.14
601.704,150426,na,0,0,-0.17,-0.13
601.708,150427,na,0,0,-0.18,-0.145
601.712,150428,na,0,0,-0.155,-0.16
601.716,150429,na,0,0,-0.14,-0.155
601.72,150430,na,0,0,-0.145,-0.145
601.724,150431,na,0,0,-0.16,-0.17
601.728,150432,na,0,0,-0.16,-0.19
601.732,150433,na,0,0,-0.135,-0.18
601.736,150434,na,0,0,-0.135,-0.185
601.74,150435,N,2,0,-0.115,-0.205
601.744,150436,N,2,0,-0.035,-0.195
601.748,150437,N,2,0,0.105,-0.145
601.752,150438,N,2,0,0.285,-0.095
601.756,150439,N,2,0,0.635,-0.015
601.76,150440,N,2,0,1.235,0.215
601.764,150441,N,2,0,2.005,0.62
601.768,150442,N,2,0,2.72,1.105
601.772,150443,N,2,0,2.915,1.405
601.776,150444,N,2,0,2.325,1.235
601.78,150445,N,2,0,1.49,0.985
601.784,150446,N,2,0,0.56,0.735
601.788,150447,N,2,0,-0.27,0.4
601.792,150448,N,2,0,-0.76,0.12
601.796,150449,N,2,0,-0.86,0.0
601.8,150450,N,2,0,-0.845,-0.01
601.804,150451,N,2,0,-0.655,-0.06
601.808,150452,N,2,0,-0.595,-0.13
601.812,150453,N,2,0,-0.525,-0.195
601.816,150454,N,2,0,-0.465,-0.235
601.82,150455,na,0,0,-0.42,-0.24
601.824,150456,na,0,0,-0.385,-0.275
601.828,150457,na,0,0,-0.365,-0.32
601.832,150458,na,0,0,-0.355,-0.32
601.836,150459,na,0,0,-0.355,-0.31
601.84,150460,na,0,0,-0.36,-0.325
601.844,150461,na,0,0,-0.34,-0.34
601.848,150462,na,0,0,-0.335,-0.335
601.852,150463,na,0,0,-0.33,-0.315
601.856,150464,na,0,0,-0.35,-0.33
601.86,150465,na,0,0,-0.35,-0.36
601.864,150466,na,0,0,-0.36,-0.365
601.868,150467,na,0,0,-0.37,-0.335
601.872,150468,na,0,0,-0.39,-0.325
601.876,150469,na,0,0,-0.395,-0.35
601.88,150470,na,0,0,-0.385,-0.365
601.884,150471,na,0,0,-0.4,-0.36
601.888,150472,na,0,0,-0.415,-0.34
601.892,150473,na,0,0,-0.43,-0.365
601.896,150474,na,0,0,-0.42,-0.38
601.9,150475,na,0,0,-0.42,-0.38
601.904,150476,na,0,0,-0.46,-0.34
601.908,150477,na,0,0,-0.47,-0.365
601.912,150478,na,0,0,-0.47,-0.39
601.916,150479,na,0,0,-0.46,-0.365
601.92,150480,na,0,0,-0.485,-0.35
601.924,150481,na,0,0,-0.51,-0.375
601.928,150482,na,0,0,-0.505,-0.4
601.932,150483,na,0,0,-0.505,-0.375
601.936,150484,na,0,0,-0.525,-0.345
601.94,150485,na,0,0,-0.555,-0.36
601.944,150486,na,0,0,-0.565,-0.395
601.948,150487,na,0,0,-0.545,-0.375
601.952,150488,na,0,0,-0.545,-0.345
601.956,150489,na,0,0,-0.56,-0.33
601.96,150490,na,0,0,-0.55,-0.37
601.964,150491,t,3,0,-0.535,-0.37
601.968,150492,t,3,0,-0.53,-0.335
601.972,150493,t,3,0,-0.535,-0.325
601.976,150494,t,3,0,-0.515,-0.33
601.98,150495,t,3,0,-0.49,-0.325
601.984,150496,t,3,0,-0.47,-0.275
601.988,150497,t,3,0,-0.425,-0.23
601.992,150498,t,3,0,-0.36,-0.205
601.996,150499,t,3,0,-0.3,-0.18
