time,index,label,train_label,interval,ch1,ch2
601.012,150253,p,1,0,-0.715,-1.35
601.016,150254,p,1,0,-0.705,-1.355
601.02,150255,p,1,0,-0.695,-1.355
601.024,150256,p,1,0,-0.715,-1.35
601.028,150257,p,1,0,-0.725,-1.335
601.032,150258,p,1,0,-0.715,-1.315
601.036,150259,p,1,0,-0.705,-1.31
601.04,150260,p,1,0,-0.69,-1.295
601.044,150261,p,1,0,-0.68,-1.275
601.048,150262,p,1,0,-0.675,-1.26
601.052,150263,p,1,0,-0.665,-1.265
601.056,150264,p,1,0,-0.66,-1.265
601.06,150265,p,1,0,-0.66,-1.26
601.064,150266,p,1,0,-0.68,-1.26
601.068,150267,p,1,0,-0.68,-1.25
601.072,150268,p,1,0,-0.655,-1.235
601.076,150269,p,1,0,-0.655,-1.22
601.08,150270,p,1,0,-0.655,-1.205
601.084,150271,p,1,0,-0.655,-1.18
601.088,150272,p,1,0,-0.655,-1.145
601.092,150273,p,1,0,-0.655,-1.135
601.096,150274,p,1,0,-0.635,-1.135
601.1,150275,p,1,0,-0.64,-1.155
601.104,150276,p,1,0,-0.655,-1.16
601.108,150277,p,1,0,-0.68,-1.205
601.112,150278,p,1,0,-0.695,-1.215
601.116,150279,p,1,0,-0.705,-1.24
601.12,150280,p,1,0,-0.705,-1.26
601.124,150281,p,1,0,-0.705,-1.3
601.128,150282,p,1,0,-0.72,-1.33
601.132,150283,na,0,0,-0.725,-1.33
601.136,150284,na,0,0,-0.73,-1.365
601.14,150285,na,0,0,-0.74,-1.365
601.144,150286,na,0,0,-0.75,-1.365
601.148,150287,na,0,0,-0.74,-1.37
601.152,150288,na,0,0,-0.755,-1.365
601.156,150289,na,0,0,-0.765,-1.37
601.16,150290,na,0,0,-0.765,-1.37
601.164,150291,na,0,0,-0.765,-1.37
601.168,150292,na,0,0,-0.76,-1.365
601.172,150293,na,0,0,-0.77,-1.37
601.176,150294,na,0,0,-0.765,-1.37
601.18,150295,na,0,0,-0.77,-1.37
601.184,150296,N,2,0,-0.765,-1.375
601.188,150297,N,2,0,-0.78,-1.37
601.192,150298,N,2,0,-0.78,-1.365
601.196,150299,N,2,0,-0.78,-1.38
601.2,150300,N,2,0,-0.77,-1.42
601.204,150301,N,2,0,-0.78,-1.45
601.208,150302,N,2,0,-0.77,-1.4
601.212,150303,N,2,0,-0.76,-1.285
601.216,150304,N,2,0,-0.78,-1.115
601.22,150305,N,2,0,-0.885,-0.855
601.224,150306,N,2,0,-1.005,-0.54
601.228,150307,N,2,0,-1.015,-0.315
601.232,150308,N,2,0,-0.995,-0.195
601.236,150309,N,2,0,-0.935,-0.215
601.24,150310,N,2,0,-0.87,-0.425
601.244,150311,N,2,0,-0.835,-1.145
601.248,150312,N,2,0,-0.825,-2.205
601.252,150313,N,2,0,-0.86,-2.72
601.256,150314,N,2,0,-0.95,-2.61
601.26,150315,N,2,0,-1.03,-2.435
601.264,150316,N,2,0,-1.105,-2.215
601.268,150317,N,2,0,-1.115,-2.0
601.272,150318,N,2,0,-1.065,-1.83
601.276,150319,N,2,0,-1.005,-1.72
601.28,150320,N,2,0,-0.98,-1.65
601.284,150321,N,2,0,-0.95,-1.56
601.288,150322,na,0,0,-0.885,-1.5
601.292,150323,na,0,0,-0.82,-1.475
601.296,150324,na,0,0,-0.76,-1.47
601.3,150325,na,0,0,-0.735,-1.47
601.304,150326,na,0,0,-0.73,-1.47
601.308,150327,na,0,0,-0.74,-1.455
601.312,150328,na,0,0,-0.74,-1.45
601.316,150329,na,0,0,-0.74,-1.435
601.32,150330,na,0,0,-0.74,-1.44
601.324,150331,na,0,0,-0.73,-1.445
601.328,150332,na,0,0,-0.725,-1.435
601.332,150333,na,0,0,-0.72,-1.435
601.336,150334,na,0,0,-0.715,-1.435
601.34,150335,na,0,0,-0.71,-1.45
601.344,150336,na,0,0,-0.71,-1.435
601.348,150337,na,0,0,-0.72,-1.435
601.352,150338,na,0,0,-0.715,-1.435
