time,index,label,train_label,interval,ch1,ch2
600.912,150228,p,1,0,0.005,0.11
600.916,150229,p,1,0,0.01,0.115
600.92,150230,p,1,0,0.015,0.12
600.924,150231,p,1,0,0.01,0.12
600.928,150232,p,1,0,0.015,0.125
600.932,150233,p,1,0,0.015,0.14
600.936,150234,p,1,0,0.025,0.15
600.94,150235,p,1,0,0.03,0.16
600.944,150236,p,1,0,0.035,0.165
600.948,150237,p,1,0,0.035,0.175
600.952,150238,p,1,0,0.035,0.175
600.956,150239,p,1,0,0.035,0.17
600.96,150240,p,1,0,0.03,0.16
600.964,150241,p,1,0,0.035,0.145
600.968,150242,p,1,0,0.03,0.125
600.972,150243,p,1,0,0.03,0.11
600.976,150244,p,1,0,0.03,0.095
600.98,150245,p,1,0,0.025,0.09
600.984,150246,p,1,0,0.02,0.085
600.988,150247,p,1,0,0.01,0.075
600.992,150248,na,0,0,0.005,0.065
600.996,150249,na,0,0,0.0,0.07
601.0,150250,na,0,0,0.0,0.075
601.004,150251,na,0,0,-0.005,0.065
601.008,150252,na,0,0,-0.005,0.065
601.012,150253,na,0,0,-0.005,0.065
601.016,150254,na,0,0,0.0,0.065
601.02,150255,na,0,0,0.0,0.065
601.024,150256,na,0,0,-0.01,0.06
601.028,150257,na,0,0,-0.01,0.06
601.032,150258,na,0,0,0.0,0.055
601.036,150259,na,0,0,0.0,0.05
601.04,150260,na,0,0,-0.01,0.045
601.044,150261,na,0,0,-0.015,0.045
601.048,150262,na,0,0,-0.015,0.045
601.052,150263,na,0,0,-0.015,0.04
601.056,150264,na,0,0,-0.015,0.035
601.06,150265,na,0,0,-0.015,0.035
601.064,150266,na,0,0,-0.01,0.04
601.068,150267,na,0,0,-0.01,0.035
601.072,150268,na,0,0,-0.01,0.035
601.076,150269,na,0,0,-0.005,0.035
601.08,150270,na,0,0,0.005,0.035
601.084,150271,N,2,0,0.02,0.04
601.088,150272,N,2,0,0.03,0.045
601.092,150273,N,2,0,0.045,0.055
601.096,150274,N,2,0,0.05,0.05
601.1,150275,N,2,0,0.04,0.045
601.104,150276,N,2,0,0.02,0.035
601.108,150277,N,2,0,0.0,0.025
601.112,150278,N,2,0,0.005,0.02
601.116,150279,N,2,0,0.025,0.015
601.12,150280,N,2,0,0.055,0.02
601.124,150281,N,2,0,0.1,0.025
601.128,150282,N,2,0,0.13,0.04
601.132,150283,N,2,0,0.11,0.045
601.136,150284,N,2,0,0.035,0.05
601.14,150285,N,2,0,-0.065,0.04
601.144,150286,N,2,0,-0.13,0.04
601.148,150287,N,2,0,-0.135,0.05
601.152,150288,N,2,0,-0.095,0.085
601.156,150289,N,2,0,-0.02,0.13
601.16,150290,N,2,0,0.055,0.19
601.164,150291,N,2,0,0.09,0.25
601.168,150292,N,2,0,0.07,0.31
601.172,150293,N,2,0,0.035,0.37
601.176,150294,N,2,0,-0.005,0.42
601.18,150295,N,2,0,-0.055,0.46
601.184,150296,N,2,0,-0.125,0.49
601.188,150297,N,2,0,-0.195,0.52
601.192,150298,N,2,0,-0.25,0.52
601.196,150299,N,2,0,-0.27,0.49
601.2,150300,N,2,0,-0.265,0.435
601.204,150301,N,2,0,-0.25,0.36
601.208,150302,N,2,0,-0.215,0.285
