time,index,label,train_label,interval,ch1,ch2
600.716,150179,p,1,0,-6.47,-4.955
600.72,150180,p,1,0,-6.49,-4.95
600.724,150181,p,1,0,-6.485,-4.925
600.728,150182,p,1,0,-6.465,-4.91
600.732,150183,p,1,0,-6.435,-4.9
600.736,150184,p,1,0,-6.43,-4.895
600.74,150185,p,1,0,-6.43,-4.88
600.744,150186,p,1,0,-6.41,-4.865
600.748,150187,p,1,0,-6.39,-4.87
600.752,150188,p,1,0,-6.385,-4.88
600.756,150189,p,1,0,-6.375,-4.87
600.76,150190,p,1,0,-6.37,-4.875
600.764,150191,p,1,0,-6.35,-4.895
600.768,150192,p,1,0,-6.32,-4.915
600.772,150193,p,1,0,-6.32,-4.925
600.776,150194,p,1,0,-6.335,-4.91
600.78,150195,p,1,0,-6.38,-4.905
600.784,150196,p,1,0,-6.4,-4.93
600.788,150197,p,1,0,-6.395,-4.955
600.792,150198,p,1,0,-6.39,-4.98
600.796,150199,p,1,0,-6.385,-4.985
600.8,150200,p,1,0,-6.41,-4.98
600.804,150201,p,1,0,-6.46,-5.025
600.808,150202,p,1,0,-6.475,-5.05
600.812,150203,na,0,0,-6.505,-5.055
600.816,150204,na,0,0,-6.545,-5.03
600.82,150205,na,0,0,-6.565,-5.025
600.824,150206,na,0,0,-6.545,-5.045
600.828,150207,na,0,0,-6.515,-5.05
600.832,150208,na,0,0,-6.525,-5.055
600.836,150209,na,0,0,-6.545,-5.03
600.84,150210,na,0,0,-6.56,-5.02
600.844,150211,na,0,0,-6.565,-5.04
600.848,150212,na,0,0,-6.555,-5.05
600.852,150213,na,0,0,-6.55,-5.05
600.856,150214,na,0,0,-6.56,-5.025
600.86,150215,na,0,0,-6.575,-5.01
600.864,150216,N,2,0,-6.565,-5.02
600.868,150217,N,2,0,-6.555,-5.025
600.872,150218,N,2,0,-6.54,-4.965
600.876,150219,N,2,0,-6.555,-4.91
600.88,150220,N,2,0,-6.58,-4.85
600.884,150221,N,2,0,-6.6,-4.81
600.888,150222,N,2,0,-6.59,-4.735
600.892,150223,N,2,0,-6.585,-4.605
600.896,150224,N,2,0,-6.59,-4.42
600.9,150225,N,2,0,-6.54,-4.31
600.904,150226,N,2,0,-6.365,-4.28
600.908,150227,N,2,0,-6.075,-4.345
600.912,150228,N,2,0,-5.745,-4.465
600.916,150229,N,2,0,-5.44,-4.625
600.92,150230,N,2,0,-5.23,-4.91
600.924,150231,N,2,0,-5.135,-5.255
600.928,150232,N,2,0,-5.165,-5.455
600.932,150233,N,2,0,-5.485,-5.46
600.936,150234,N,2,0,-6.15,-5.36
600.94,150235,N,2,0,-6.525,-5.22
600.944,150236,N,2,0,-6.595,-5.105
600.948,150237,N,2,0,-6.59,-5.015
600.952,150238,N,2,0,-6.525,-4.955
600.956,150239,na,0,0,-6.49,-4.91
600.96,150240,na,0,0,-6.49,-4.91
600.964,150241,na,0,0,-6.495,-4.915
600.968,150242,na,0,0,-6.515,-4.94
600.972,150243,na,0,0,-6.53,-4.955
600.976,150244,na,0,0,-6.55,-4.965
600.98,150245,na,0,0,-6.59,-4.95
600.984,150246,na,0,0,-6.615,-4.935
600.988,150247,na,0,0,-6.62,-4.925
