time,index,label,train_label,interval,ch1,ch2
601.056,150264,p,1,0,-0.17,-0.04
601.06,150265,p,1,0,-0.155,-0.03
601.064,150266,p,1,0,-0.14,-0.025
601.068,150267,p,1,0,-0.135,-0.02
601.072,150268,p,1,0,-0.145,-0.03
601.076,150269,p,1,0,-0.135,-0.02
601.08,150270,p,1,0,-0.12,-0.005
601.084,150271,p,1,0,-0.105,0.0
601.088,150272,p,1,0,-0.085,0.015
601.092,150273,p,1,0,-0.07,0.035
601.096,150274,p,1,0,-0.07,0.04
601.1,150275,p,1,0,-0.07,0.045
601.104,150276,p,1,0,-0.09,0.05
601.108,150277,p,1,0,-0.085,0.04
601.112,150278,p,1,0,-0.07,0.04
601.116,150279,p,1,0,-0.055,0.04
601.12,150280,p,1,0,-0.06,0.025
601.124,150281,p,1,0,-0.06,0.005
601.128,150282,p,1,0,-0.04,-0.01
601.132,150283,p,1,0,-0.05,-0.04
601.136,150284,p,1,0,-0.055,-0.05
601.14,150285,p,1,0,-0.05,-0.07
601.144,150286,p,1,0,-0.04,-0.085
601.148,150287,na,0,0,-0.055,-0.095
601.152,150288,na,0,0,-0.075,-0.115
601.156,150289,na,0,0,-0.08,-0.13
601.16,150290,na,0,0,-0.075,-0.13
601.164,150291,na,0,0,-0.08,-0.12
601.168,150292,na,0,0,-0.09,-0.12
601.172,150293,na,0,0,-0.105,-0.105
601.176,150294,na,0,0,-0.125,-0.09
601.18,150295,na,0,0,-0.13,-0.07
601.184,150296,na,0,0,-0.165,-0.065
601.188,150297,na,0,0,-0.195,-0.065
601.192,150298,na,0,0,-0.205,-0.065
601.196,150299,na,0,0,-0.2,-0.065
601.2,150300,na,0,0,-0.195,-0.065
601.204,150301,na,0,0,-0.21,-0.08
601.208,150302,na,0,0,-0.19,-0.07
601.212,150303,na,0,0,-0.165,-0.055
601.216,150304,na,0,0,-0.18,-0.05
601.22,150305,na,0,0,-0.2,-0.045
601.224,150306,N,2,0,-0.21,-0.05
601.228,150307,N,2,0,-0.22,-0.025
601.232,150308,N,2,0,-0.205,0.02
601.236,150309,N,2,0,-0.2,0.045
601.24,150310,N,2,0,-0.185,0.09
601.244,150311,N,2,0,-0.125,0.145
601.248,150312,N,2,0,-0.02,0.125
601.252,150313,N,2,0,0.11,0.025
601.256,150314,N,2,0,0.29,-0.115
601.26,150315,N,2,0,0.49,-0.28
601.264,150316,N,2,0,0.59,-0.435
601.268,150317,N,2,0,0.49,-0.535
601.272,150318,N,2,0,0.315,-0.63
601.276,150319,N,2,0,0.17,-0.725
601.28,150320,N,2,0,0.06,-0.73
601.284,150321,N,2,0,-0.105,-0.675
601.288,150322,N,2,0,-0.355,-0.63
601.292,150323,N,2,0,-0.57,-0.62
601.296,150324,N,2,0,-0.695,-0.485
601.3,150325,N,2,0,-0.725,-0.42
601.304,150326,N,2,0,-0.83,-0.075
601.308,150327,N,2,0,-0.885,0.11
601.312,150328,N,2,0,-0.915,0.31
601.316,150329,N,2,0,-0.895,0.505
601.32,150330,N,2,0,-0.88,0.7
601.324,150331,N,2,0,-0.85,0.82
601.328,150332,N,2,0,-0.825,0.92
601.332,150333,N,2,0,-0.835,0.975
601.336,150334,N,2,0,-0.865,1.01
601.34,150335,N,2,0,-0.86,1.025
601.344,150336,N,2,0,-0.845,1.005
601.348,150337,N,2,0,-0.83,0.915
601.352,150338,N,2,0,-0.79,0.775
