time,index,label,train_label,interval,ch1,ch2
600.472,150118,p,1,0,-0.49,8.275
600.476,150119,p,1,0,-0.49,8.3
600.48,150120,p,1,0,-0.475,8.27
600.484,150121,p,1,0,-0.465,8.27
600.488,150122,p,1,0,-0.445,8.28
600.492,150123,p,1,0,-0.425,8.3
600.496,150124,p,1,0,-0.41,8.31
600.5,150125,p,1,0,-0.4,8.33
600.504,150126,p,1,0,-0.395,8.335
600.508,150127,p,1,0,-0.4,8.34
600.512,150128,p,1,0,-0.39,8.345
600.516,150129,p,1,0,-0.37,8.355
600.52,150130,p,1,0,-0.335,8.365
600.524,150131,p,1,0,-0.325,8.375
600.528,150132,p,1,0,-0.31,8.37
600.532,150133,p,1,0,-0.32,8.345
600.536,150134,p,1,0,-0.335,8.34
600.54,150135,p,1,0,-0.355,8.34
600.544,150136,p,1,0,-0.355,8.355
600.548,150137,p,1,0,-0.355,8.355
600.552,150138,p,1,0,-0.375,8.345
600.556,150139,p,1,0,-0.385,8.34
600.56,150140,p,1,0,-0.4,8.335
600.564,150141,p,1,0,-0.4,8.335
600.568,150142,p,1,0,-0.415,8.335
600.572,150143,p,1,0,-0.45,8.305
600.576,150144,p,1,0,-0.495,8.28
600.58,150145,p,1,0,-0.5,8.275
600.584,150146,na,0,0,-0.5,8.275
600.588,150147,na,0,0,-0.51,8.275
600.592,150148,na,0,0,-0.51,8.275
600.596,150149,na,0,0,-0.52,8.275
600.6,150150,na,0,0,-0.535,8.25
600.604,150151,na,0,0,-0.545,8.255
600.608,150152,na,0,0,-0.535,8.245
600.612,150153,na,0,0,-0.535,8.245
600.616,150154,na,0,0,-0.54,8.245
600.62,150155,N,2,0,-0.535,8.245
600.624,150156,N,2,0,-0.535,8.245
600.628,150157,N,2,0,-0.545,8.245
600.632,150158,N,2,0,-0.56,8.245
600.636,150159,N,2,0,-0.56,8.285
600.64,150160,N,2,0,-0.545,8.245
600.644,150161,N,2,0,-0.54,8.245
600.648,150162,N,2,0,-0.56,8.22
600.652,150163,N,2,0,-0.62,8.18
600.656,150164,N,2,0,-0.72,8.1
600.66,150165,N,2,0,-0.835,8.095
600.664,150166,N,2,0,-0.815,8.145
600.668,150167,N,2,0,-0.685,8.265
600.672,150168,N,2,0,-0.455,8.435
600.676,150169,N,2,0,-0.11,8.705
600.68,150170,N,2,0,0.15,8.92
600.684,150171,N,2,0,0.32,9.07
600.688,150172,N,2,0,0.42,9.18
600.692,150173,N,2,0,0.48,9.245
600.696,150174,N,2,0,0.53,9.295
600.7,150175,N,2,0,0.575,9.295
600.704,150176,N,2,0,0.59,9.09
600.708,150177,N,2,0,0.485,8.85
600.712,150178,N,2,0,0.095,8.59
600.716,150179,N,2,0,-0.315,8.435
600.72,150180,na,0,0,-0.52,8.335
600.724,150181,na,0,0,-0.62,8.295
600.728,150182,na,0,0,-0.615,8.275
600.732,150183,na,0,0,-0.595,8.245
600.736,150184,na,0,0,-0.605,8.22
600.74,150185,na,0,0,-0.62,8.21
600.744,150186,na,0,0,-0.62,8.205
600.748,150187,na,0,0,-0.63,8.195
600.752,150188,na,0,0,-0.64,8.185
600.756,150189,na,0,0,-0.645,8.175
600.76,150190,na,0,0,-0.635,8.185
600.764,150191,na,0,0,-0.635,8.185
600.768,150192,na,0,0,-0.64,8.185
600.772,150193,na,0,0,-0.625,8.195
600.776,150194,na,0,0,-0.62,8.19
600.78,150195,na,0,0,-0.625,8.195
600.784,150196,na,0,0,-0.615,8.205
600.788,150197,na,0,0,-0.615,8.21
600.792,150198,na,0,0,-0.59,8.195
600.796,150199,na,0,0,-0.595,8.21
600.8,150200,t,3,0,-0.585,8.21
600.804,150201,t,3,0,-0.58,8.22
600.808,150202,t,3,0,-0.585,8.215
600.812,150203,t,3,0,-0.57,8.22
600.816,150204,t,3,0,-0.56,8.245
600.82,150205,t,3,0,-0.57,8.295
600.824,150206,t,3,0,-0.545,8.265
600.828,150207,t,3,0,-0.54,8.28
600.832,150208,t,3,0,-0.525,8.275
600.836,150209,t,3,0,-0.51,8.295
600.84,150210,t,3,0,-0.485,8.28
600.844,150211,t,3,0,-0.485,8.295
600.848,150212,t,3,0,-0.45,8.3
600.852,150213,t,3,0,-0.445,8.305
600.856,150214,t,3,0,-0.425,8.335
600.86,150215,t,3,0,-0.38,8.365
600.864,150216,t,3,0,-0.345,8.39
600.868,150217,t,3,0,-0.305,8.4
600.872,150218,t,3,0,-0.28,8.43
600.876,150219,t,3,0,-0.25,8.435
600.88,150220,t,3,0,-0.21,8.46
600.884,150221,t,3,0,-0.175,8.475
600.888,150222,t,3,0,-0.15,8.485
600.892,150223,t,3,0,-0.165,8.49
600.896,150224,t,3,0,-0.155,8.495
600.9,150225,t,3,0,-0.115,8.51
600.904,150226,t,3,0,-0.1,8.51
600.908,150227,t,3,0,-0.095,8.52
600.912,150228,t,3,0,-0.115,8.53
600.916,150229,t,3,0,-0.115,8.515
600.92,150230,t,3,0,-0.11,8.51
600.924,150231,t,3,0,-0.08,8.525
600.928,150232,t,3,0,-0.08,8.515
600.932,150233,t,3,0,-0.135,8.485
600.936,150234,t,3,0,-0.165,8.455
600.94,150235,t,3,0,-0.21,8.435
600.944,150236,t,3,0,-0.235,8.415
600.948,150237,t,3,0,-0.275,8.4
600.952,150238,t,3,0,-0.305,8.37
600.956,150239,t,3,0,-0.345,8.365
600.96,150240,t,3,0,-0.365,8.355
600.964,150241,t,3,0,-0.385,8.34
600.968,150242,t,3,0,-0.405,8.315
600.972,150243,t,3,0,-0.425,8.315
600.976,150244,t,3,0,-0.43,8.305
600.98,150245,t,3,0,-0.445,8.315
600.984,150246,t,3,0,-0.455,8.31
600.988,150247,t,3,0,-0.455,8.305
600.992,150248,t,3,0,-0.46,8.295
600.996,150249,t,3,0,-0.475,8.295
601.0,150250,na,0,0,-0.475,8.295
601.004,150251,na,0,0,-0.49,8.28
601.008,150252,na,0,0,-0.505,8.28
601.012,150253,na,0,0,-0.51,8.295
601.016,150254,na,0,0,-0.51,8.285
601.02,150255,na,0,0,-0.515,8.295
601.024,150256,na,0,0,-0.5,8.285
601.028,150257,na,0,0,-0.505,8.295
601.032,150258,na,0,0,-0.51,8.275
601.036,150259,na,0,0,-0.51,8.28
601.04,150260,na,0,0,-0.5,8.295
601.044,150261,na,0,0,-0.51,8.28
601.048,150262,na,0,0,-0.52,8.28
601.052,150263,na,0,0,-0.51,8.27
601.056,150264,na,0,0,-0.51,8.27
601.06,150265,na,0,0,-0.485,8.28
601.064,150266,na,0,0,-0.46,8.295
601.068,150267,na,0,0,-0.45,8.295
601.072,150268,na,0,0,-0.435,8.305
601.076,150269,na,0,0,-0.43,8.315
601.08,150270,p,1,0,-0.405,8.335
601.084,150271,p,1,0,-0.385,8.355
601.088,150272,p,1,0,-0.38,8.37
601.092,150273,p,1,0,-0.38,8.37
601.096,150274,p,1,0,-0.36,8.375
601.1,150275,p,1,0,-0.335,8.39
601.104,150276,p,1,0,-0.32,8.395
601.108,150277,p,1,0,-0.32,8.375
601.112,150278,p,1,0,-0.32,8.365
601.116,150279,p,1,0,-0.34,8.365
601.12,150280,p,1,0,-0.345,8.36
601.124,150281,p,1,0,-0.355,8.375
601.128,150282,p,1,0,-0.335,8.39
601.132,150283,p,1,0,-0.345,8.375
601.136,150284,p,1,0,-0.37,8.295
601.14,150285,p,1,0,-0.445,8.305
601.144,150286,p,1,0,-0.415,8.315
601.148,150287,p,1,0,-0.425,8.315
601.152,150288,p,1,0,-0.46,8.315
601.156,150289,p,1,0,-0.495,8.28
601.16,150290,p,1,0,-0.495,8.285
601.164,150291,p,1,0,-0.485,8.295
601.168,150292,na,0,0,-0.5,8.285
601.172,150293,na,0,0,-0.505,8.28
601.176,150294,na,0,0,-0.51,8.27
601.18,150295,na,0,0,-0.525,8.27
601.184,150296,na,0,0,-0.53,8.27
601.188,150297,na,0,0,-0.535,8.28
601.192,150298,na,0,0,-0.525,8.27
601.196,150299,na,0,0,-0.525,8.275
601.2,150300,na,0,0,-0.535,8.27
601.204,150301,na,0,0,-0.535,8.255
601.208,150302,na,0,0,-0.54,8.255
601.212,150303,na,0,0,-0.54,8.255
601.216,150304,N,2,0,-0.535,8.27
601.22,150305,N,2,0,-0.525,8.255
601.224,150306,N,2,0,-0.535,8.25
601.228,150307,N,2,0,-0.56,8.22
601.232,150308,N,2,0,-0.61,8.18
601.236,150309,N,2,0,-0.715,8.125
601.24,150310,N,2,0,-0.805,8.125
601.244,150311,N,2,0,-0.785,8.185
601.248,150312,N,2,0,-0.64,8.305
