time,index,label,train_label,interval,ch1,ch2
600.636,150159,p,1,0,-0.305,0.075
600.64,150160,p,1,0,-0.31,0.095
600.644,150161,p,1,0,-0.3,0.105
600.648,150162,p,1,0,-0.31,0.13
600.652,150163,p,1,0,-0.335,0.135
600.656,150164,p,1,0,-0.365,0.13
600.66,150165,p,1,0,-0.38,0.12
600.664,150166,p,1,0,-0.385,0.13
600.668,150167,p,1,0,-0.38,0.165
600.672,150168,p,1,0,-0.375,0.195
600.676,150169,p,1,0,-0.365,0.23
600.68,150170,p,1,0,-0.36,0.265
600.684,150171,p,1,0,-0.35,0.29
600.688,150172,p,1,0,-0.335,0.315
600.692,150173,p,1,0,-0.32,0.31
600.696,150174,p,1,0,-0.295,0.28
600.7,150175,p,1,0,-0.285,0.265
600.704,150176,p,1,0,-0.205,0.215
600.708,150177,p,1,0,-0.145,0.18
600.712,150178,p,1,0,-0.09,0.155
600.716,150179,p,1,0,-0.055,0.12
600.72,150180,p,1,0,-0.03,0.085
600.724,150181,na,0,0,-0.01,0.055
600.728,150182,na,0,0,-0.02,0.04
600.732,150183,na,0,0,-0.04,0.03
600.736,150184,na,0,0,-0.085,0.025
600.74,150185,na,0,0,-0.145,0.02
600.744,150186,na,0,0,-0.21,-0.005
600.748,150187,na,0,0,-0.26,-0.04
600.752,150188,na,0,0,-0.315,-0.065
600.756,150189,na,0,0,-0.345,-0.08
600.76,150190,na,0,0,-0.375,-0.09
600.764,150191,na,0,0,-0.385,-0.075
600.768,150192,na,0,0,-0.405,-0.08
600.772,150193,na,0,0,-0.405,-0.07
600.776,150194,N,2,0,-0.39,-0.045
600.78,150195,N,2,0,-0.375,-0.02
600.784,150196,N,2,0,-0.38,0.025
600.788,150197,N,2,0,-0.38,0.09
600.792,150198,N,2,0,-0.38,0.185
600.796,150199,N,2,0,-0.39,0.31
600.8,150200,N,2,0,-0.385,0.35
600.804,150201,N,2,0,-0.455,0.57
600.808,150202,N,2,0,-0.495,0.565
600.812,150203,N,2,0,-0.535,0.385
600.816,150204,N,2,0,-0.505,-0.05
600.82,150205,N,2,0,-0.435,-0.68
600.824,150206,N,2,0,-0.31,-1.375
600.828,150207,N,2,0,-0.085,-1.98
600.832,150208,N,2,0,0.32,-2.41
600.836,150209,N,2,0,0.875,-2.67
600.84,150210,N,2,0,1.485,-2.79
600.844,150211,N,2,0,2.04,-2.82
600.848,150212,N,2,0,2.43,-2.81
600.852,150213,N,2,0,2.61,-2.79
600.856,150214,N,2,0,2.6,-2.73
600.86,150215,N,2,0,2.425,-2.575
600.864,150216,N,2,0,2.125,-2.32
600.868,150217,N,2,0,1.67,-1.92
600.872,150218,N,2,0,1.12,-1.355
600.876,150219,N,2,0,0.545,-0.73
600.88,150220,na,0,0,-0.035,-0.305
600.884,150221,na,0,0,-0.47,-0.135
600.888,150222,na,0,0,-0.695,-0.115
600.892,150223,na,0,0,-0.735,-0.115
600.896,150224,na,0,0,-0.695,-0.095
600.9,150225,na,0,0,-0.68,-0.08
600.904,150226,na,0,0,-0.715,0.02
600.908,150227,na,0,0,-0.76,0.08
600.912,150228,na,0,0,-0.8,0.115
600.916,150229,na,0,0,-0.83,0.145
600.92,150230,na,0,0,-0.86,0.17
600.924,150231,na,0,0,-0.875,0.185
600.928,150232,na,0,0,-0.89,0.205
600.932,150233,na,0,0,-0.905,0.24
600.936,150234,na,0,0,-0.91,0.265
600.94,150235,na,0,0,-0.935,0.315
600.944,150236,na,0,0,-0.95,0.375
600.948,150237,na,0,0,-0.955,0.42
600.952,150238,na,0,0,-0.945,0.475
600.956,150239,na,0,0,-0.965,0.505
600.96,150240,t,3,0,-0.99,0.555
600.964,150241,t,3,0,-1.02,0.595
600.968,150242,t,3,0,-1.035,0.665
600.972,150243,t,3,0,-1.02,0.735
600.976,150244,t,3,0,-1.01,0.79
600.98,150245,t,3,0,-1.005,0.86
600.984,150246,t,3,0,-1.005,0.9
600.988,150247,t,3,0,-1.03,0.945
600.992,150248,t,3,0,-1.045,0.985
600.996,150249,t,3,0,-1.035,1.04
601.0,150250,t,3,0,-1.035,1.055
601.004,150251,t,3,0,-1.035,1.12
601.008,150252,t,3,0,-1.03,1.14
601.012,150253,t,3,0,-1.015,1.155
601.016,150254,t,3,0,-0.98,1.175
601.02,150255,t,3,0,-0.94,1.18
601.024,150256,t,3,0,-0.925,1.18
601.028,150257,t,3,0,-0.895,1.155
601.032,150258,t,3,0,-0.88,1.15
601.036,150259,t,3,0,-0.845,1.145
601.04,150260,t,3,0,-0.79,1.15
601.044,150261,t,3,0,-0.75,1.14
601.048,150262,t,3,0,-0.67,1.125
601.052,150263,t,3,0,-0.625,1.075
601.056,150264,t,3,0,-0.58,1.025
601.06,150265,t,3,0,-0.535,0.985
601.064,150266,t,3,0,-0.485,0.96
601.068,150267,t,3,0,-0.445,0.925
601.072,150268,t,3,0,-0.405,0.865
601.076,150269,t,3,0,-0.36,0.81
601.08,150270,t,3,0,-0.29,0.75
601.084,150271,t,3,0,-0.225,0.695
601.088,150272,t,3,0,-0.17,0.66
601.092,150273,t,3,0,-0.14,0.61
601.096,150274,t,3,0,-0.125,0.535
601.1,150275,t,3,0,-0.125,0.51
601.104,150276,t,3,0,-0.095,0.4
601.108,150277,t,3,0,-0.055,0.345
601.112,150278,t,3,0,-0.04,0.315
601.116,150279,t,3,0,-0.02,0.275
601.12,150280,t,3,0,-0.03,0.23
601.124,150281,t,3,0,-0.035,0.185
601.128,150282,t,3,0,-0.05,0.145
601.132,150283,na,0,0,-0.04,0.125
601.136,150284,na,0,0,-0.05,0.12
601.14,150285,na,0,0,-0.08,0.12
601.144,150286,na,0,0,-0.11,0.11
601.148,150287,na,0,0,-0.105,0.105
601.152,150288,na,0,0,-0.11,0.095
601.156,150289,na,0,0,-0.13,0.075
601.16,150290,na,0,0,-0.16,0.09
601.164,150291,na,0,0,-0.205,0.095
601.168,150292,na,0,0,-0.245,0.1
601.172,150293,na,0,0,-0.275,0.12
601.176,150294,na,0,0,-0.295,0.14
601.18,150295,na,0,0,-0.325,0.17
601.184,150296,na,0,0,-0.36,0.18
601.188,150297,na,0,0,-0.395,0.185
601.192,150298,na,0,0,-0.425,0.17
601.196,150299,na,0,0,-0.445,0.17
601.2,150300,na,0,0,-0.455,0.175
601.204,150301,na,0,0,-0.45,0.21
601.208,150302,na,0,0,-0.47,0.245
601.212,150303,p,1,0,-0.47,0.28
601.216,150304,p,1,0,-0.48,0.315
601.22,150305,p,1,0,-0.485,0.34
601.224,150306,p,1,0,-0.48,0.37
601.228,150307,p,1,0,-0.47,0.395
601.232,150308,p,1,0,-0.465,0.39
601.236,150309,p,1,0,-0.46,0.375
601.24,150310,p,1,0,-0.415,0.33
601.244,150311,p,1,0,-0.36,0.29
601.248,150312,p,1,0,-0.285,0.26
601.252,150313,p,1,0,-0.24,0.235
601.256,150314,p,1,0,-0.23,0.195
601.26,150315,p,1,0,-0.23,0.155
601.264,150316,p,1,0,-0.21,0.12
601.268,150317,p,1,0,-0.2,0.105
601.272,150318,na,0,0,-0.17,0.105
601.276,150319,na,0,0,-0.175,0.11
601.28,150320,na,0,0,-0.21,0.105
601.284,150321,na,0,0,-0.27,0.085
601.288,150322,na,0,0,-0.34,0.04
601.292,150323,na,0,0,-0.41,0.01
601.296,150324,na,0,0,-0.47,0.005
601.3,150325,na,0,0,-0.49,-0.005
601.304,150326,na,0,0,-0.56,-0.025
601.308,150327,na,0,0,-0.565,-0.03
601.312,150328,na,0,0,-0.55,-0.025
601.316,150329,na,0,0,-0.53,-0.025
601.32,150330,na,0,0,-0.53,-0.035
601.324,150331,na,0,0,-0.535,-0.04
601.328,150332,na,0,0,-0.565,-0.035
601.332,150333,na,0,0,-0.58,-0.04
601.336,150334,na,0,0,-0.59,-0.04
601.34,150335,na,0,0,-0.575,-0.05
601.344,150336,na,0,0,-0.565,-0.045
601.348,150337,N,2,0,-0.555,-0.03
601.352,150338,N,2,0,-0.56,-0.025
601.356,150339,N,2,0,-0.565,-0.015
601.36,150340,N,2,0,-0.57,0.015
601.364,150341,N,2,0,-0.59,0.065
601.368,150342,N,2,0,-0.645,0.13
601.372,150343,N,2,0,-0.685,0.125
601.376,150344,N,2,0,-0.655,-0.025
601.38,150345,N,2,0,-0.5,-0.355
601.384,150346,N,2,0,-0.195,-0.84
601.388,150347,N,2,0,0.265,-1.325
601.392,150348,N,2,0,0.82,-1.685
601.396,150349,N,2,0,1.42,-1.845
601.4,150350,N,2,0,1.6,-1.88
601.404,150351,N,2,0,2.005,-1.83
601.408,150352,N,2,0,1.725,-1.73
601.412,150353,N,2,0,1.13,-1.61
601.416,150354,N,2,0,0.42,-1.41
601.42,150355,N,2,0,-0.255,-1.075
601.424,150356,N,2,0,-0.805,-0.695
601.428,150357,N,2,0,-1.17,-0.44
601.432,150358,N,2,0,-1.29,-0.315
601.436,150359,N,2,0,-1.225,-0.25
601.44,150360,N,2,0,-1.04,-0.22
601.444,150361,na,0,0,-0.87,-0.19
601.448,150362,na,0,0,-0.805,-0.17
601.452,150363,na,0,0,-0.78,-0.15
601.456,150364,na,0,0,-0.825,-0.145
601.46,150365,na,0,0,-0.875,-0.135
601.464,150366,na,0,0,-0.915,-0.135
601.468,150367,na,0,0,-0.92,-0.13
601.472,150368,na,0,0,-0.91,-0.095
601.476,150369,na,0,0,-0.91,-0.08
601.48,150370,na,0,0,-0.93,-0.065
601.484,150371,na,0,0,-0.945,-0.065
601.488,150372,na,0,0,-0.945,-0.06
601.492,150373,na,0,0,-0.96,-0.03
601.496,150374,na,0,0,-0.955,-0.02
601.5,150375,na,0,0,-0.96,-0.01
601.504,150376,na,0,0,-0.975,-0.01
601.508,150377,na,0,0,-0.99,0.0
601.512,150378,na,0,0,-1.0,0.03
601.516,150379,na,0,0,-0.985,0.05
601.52,150380,na,0,0,-0.975,0.055
601.524,150381,t,3,0,-0.975,0.05
601.528,150382,t,3,0,-0.985,0.05
601.532,150383,t,3,0,-0.985,0.07
601.536,150384,t,3,0,-0.97,0.09
601.54,150385,t,3,0,-0.95,0.115
601.544,150386,t,3,0,-0.92,0.145
601.548,150387,t,3,0,-0.9,0.165
601.552,150388,t,3,0,-0.88,0.17
601.556,150389,t,3,0,-0.865,0.185
601.56,150390,t,3,0,-0.835,0.185
601.564,150391,t,3,0,-0.78,0.19
601.568,150392,t,3,0,-0.77,0.195
601.572,150393,t,3,0,-0.75,0.22
601.576,150394,t,3,0,-0.72,0.24
601.58,150395,t,3,0,-0.69,0.26
601.584,150396,t,3,0,-0.625,0.26
601.588,150397,t,3,0,-0.56,0.28
601.592,150398,t,3,0,-0.515,0.27
601.596,150399,t,3,0,-0.475,0.255
601.6,150400,t,3,0,-0.47,0.26
601.604,150401,t,3,0,-0.38,0.26
