time,index,label,train_label,interval,ch1,ch2
600.968,150242,p,1,0,0.075,0.135
600.972,150243,p,1,0,0.08,0.14
600.976,150244,p,1,0,0.075,0.135
600.98,150245,p,1,0,0.075,0.13
600.984,150246,p,1,0,0.07,0.13
600.988,150247,p,1,0,0.065,0.12
600.992,150248,p,1,0,0.06,0.12
600.996,150249,p,1,0,0.055,0.115
601.0,150250,p,1,0,0.06,0.115
601.004,150251,p,1,0,0.05,0.11
601.008,150252,p,1,0,0.04,0.1
601.012,150253,p,1,0,0.04,0.095
601.016,150254,p,1,0,0.035,0.09
601.02,150255,p,1,0,0.04,0.09
601.024,150256,p,1,0,0.035,0.09
601.028,150257,p,1,0,0.025,0.085
601.032,150258,p,1,0,0.01,0.07
601.036,150259,p,1,0,0.0,0.06
601.04,150260,p,1,0,0.0,0.055
601.044,150261,p,1,0,0.0,0.05
601.048,150262,p,1,0,0.005,0.05
601.052,150263,p,1,0,0.01,0.055
601.056,150264,p,1,0,0.025,0.06
601.06,150265,p,1,0,0.03,0.065
601.064,150266,p,1,0,0.03,0.07
601.068,150267,p,1,0,0.025,0.075
601.072,150268,p,1,0,0.02,0.07
601.076,150269,p,1,0,0.02,0.065
601.08,150270,p,1,0,0.01,0.06
601.084,150271,p,1,0,0.015,0.06
601.088,150272,na,0,0,0.015,0.06
601.092,150273,na,0,0,0.01,0.06
601.096,150274,na,0,0,0.005,0.055
601.1,150275,na,0,0,0.0,0.05
601.104,150276,na,0,0,0.005,0.05
601.108,150277,na,0,0,0.005,0.05
601.112,150278,na,0,0,0.005,0.055
601.116,150279,na,0,0,0.005,0.055
601.12,150280,na,0,0,0.005,0.055
601.124,150281,na,0,0,0.01,0.055
601.128,150282,na,0,0,0.015,0.065
601.132,150283,na,0,0,0.02,0.065
601.136,150284,na,0,0,0.015,0.065
601.14,150285,na,0,0,0.01,0.06
601.144,150286,na,0,0,0.01,0.055
601.148,150287,na,0,0,0.02,0.065
601.152,150288,na,0,0,0.03,0.07
601.156,150289,na,0,0,0.035,0.08
601.16,150290,na,0,0,0.03,0.075
601.164,150291,na,0,0,0.025,0.075
601.168,150292,na,0,0,0.025,0.07
601.172,150293,na,0,0,0.025,0.07
601.176,150294,na,0,0,0.025,0.075
601.18,150295,na,0,0,0.025,0.07
601.184,150296,na,0,0,0.025,0.07
601.188,150297,N,2,0,0.03,0.065
601.192,150298,N,2,0,0.04,0.07
601.196,150299,N,2,0,0.055,0.085
601.2,150300,N,2,0,0.07,0.1
601.204,150301,N,2,0,0.09,0.12
601.208,150302,N,2,0,0.105,0.135
601.212,150303,N,2,0,0.1,0.145
601.216,150304,N,2,0,0.075,0.125
601.22,150305,N,2,0,0.045,0.095
601.224,150306,N,2,0,0.015,0.065
601.228,150307,N,2,0,0.0,0.05
601.232,150308,N,2,0,-0.025,0.035
601.236,150309,N,2,0,-0.055,0.015
601.24,150310,N,2,0,-0.085,-0.01
601.244,150311,N,2,0,-0.12,-0.03
601.248,150312,N,2,0,-0.185,-0.07
601.252,150313,N,2,0,-0.335,-0.17
601.256,150314,N,2,0,-0.525,-0.335
601.26,150315,N,2,0,-0.685,-0.49
601.264,150316,N,2,0,-0.805,-0.61
601.268,150317,N,2,0,-0.875,-0.685
601.272,150318,N,2,0,-0.91,-0.74
601.276,150319,N,2,0,-0.9,-0.735
601.28,150320,N,2,0,-0.875,-0.705
601.284,150321,N,2,0,-0.86,-0.69
601.288,150322,N,2,0,-0.81,-0.655
601.292,150323,N,2,0,-0.76,-0.615
601.296,150324,N,2,0,-0.675,-0.54
601.3,150325,N,2,0,-0.6,-0.48
601.304,150326,N,2,0,-0.51,-0.4
601.308,150327,N,2,0,-0.425,-0.33
601.312,150328,N,2,0,-0.33,-0.255
601.316,150329,N,2,0,-0.24,-0.18
601.32,150330,N,2,0,-0.165,-0.11
601.324,150331,N,2,0,-0.1,-0.05
601.328,150332,N,2,0,-0.04,0.0
601.332,150333,N,2,0,0.005,0.04
601.336,150334,N,2,0,0.04,0.08
601.34,150335,N,2,0,0.07,0.105
601.344,150336,N,2,0,0.085,0.12
601.348,150337,N,2,0,0.115,0.14
601.352,150338,N,2,0,0.125,0.155
601.356,150339,N,2,0,0.135,0.165
601.36,150340,N,2,0,0.145,0.17
601.364,150341,na,0,0,0.165,0.185
601.368,150342,na,0,0,0.175,0.2
601.372,150343,na,0,0,0.18,0.205
601.376,150344,na,0,0,0.19,0.205
601.38,150345,na,0,0,0.19,0.21
601.384,150346,na,0,0,0.19,0.22
601.388,150347,na,0,0,0.175,0.21
601.392,150348,na,0,0,0.18,0.205
601.396,150349,na,0,0,0.205,0.215
601.4,150350,na,0,0,0.245,0.25
601.404,150351,na,0,0,0.27,0.28
601.408,150352,na,0,0,0.265,0.285
601.412,150353,na,0,0,0.265,0.28
601.416,150354,na,0,0,0.265,0.275
601.42,150355,na,0,0,0.275,0.285
601.424,150356,na,0,0,0.275,0.285
601.428,150357,na,0,0,0.285,0.295
601.432,150358,na,0,0,0.29,0.295
601.436,150359,na,0,0,0.295,0.3
601.44,150360,na,0,0,0.31,0.31
601.444,150361,t,3,0,0.315,0.325
601.448,150362,t,3,0,0.325,0.335
601.452,150363,t,3,0,0.325,0.33
601.456,150364,t,3,0,0.33,0.34
601.46,150365,t,3,0,0.32,0.33
601.464,150366,t,3,0,0.325,0.33
601.468,150367,t,3,0,0.33,0.33
601.472,150368,t,3,0,0.33,0.34
601.476,150369,t,3,0,0.33,0.345
601.48,150370,t,3,0,0.34,0.345
601.484,150371,t,3,0,0.355,0.355
601.488,150372,t,3,0,0.345,0.35
601.492,150373,t,3,0,0.345,0.35
601.496,150374,t,3,0,0.34,0.34
601.5,150375,t,3,0,0.345,0.35
601.504,150376,t,3,0,0.34,0.35
601.508,150377,t,3,0,0.32,0.34
601.512,150378,t,3,0,0.315,0.325
601.516,150379,t,3,0,0.32,0.32
601.52,150380,t,3,0,0.345,0.34
601.524,150381,t,3,0,0.355,0.355
601.528,150382,t,3,0,0.35,0.365
601.532,150383,t,3,0,0.32,0.335
601.536,150384,t,3,0,0.295,0.31
601.54,150385,t,3,0,0.275,0.29
601.544,150386,t,3,0,0.27,0.28
601.548,150387,t,3,0,0.28,0.29
601.552,150388,t,3,0,0.275,0.29
601.556,150389,t,3,0,0.26,0.285
601.56,150390,t,3,0,0.24,0.265
601.564,150391,t,3,0,0.23,0.26
601.568,150392,t,3,0,0.215,0.25
601.572,150393,t,3,0,0.195,0.235
601.576,150394,t,3,0,0.18,0.21
601.58,150395,na,0,0,0.185,0.205
601.584,150396,na,0,0,0.205,0.22
601.588,150397,na,0,0,0.2,0.23
601.592,150398,na,0,0,0.19,0.225
601.596,150399,na,0,0,0.18,0.215
601.6,150400,na,0,0,0.185,0.22
601.604,150401,na,0,0,0.19,0.225
601.608,150402,na,0,0,0.185,0.23
601.612,150403,na,0,0,0.175,0.22
601.616,150404,na,0,0,0.165,0.21
601.62,150405,na,0,0,0.165,0.21
601.624,150406,na,0,0,0.16,0.205
601.628,150407,na,0,0,0.155,0.2
601.632,150408,na,0,0,0.15,0.195
601.636,150409,na,0,0,0.145,0.2
601.64,150410,na,0,0,0.145,0.195
601.644,150411,na,0,0,0.145,0.19
601.648,150412,na,0,0,0.155,0.195
601.652,150413,na,0,0,0.155,0.2
601.656,150414,na,0,0,0.145,0.195
601.66,150415,na,0,0,0.13,0.18
601.664,150416,na,0,0,0.13,0.175
601.668,150417,na,0,0,0.125,0.17
601.672,150418,na,0,0,0.125,0.17
601.676,150419,na,0,0,0.115,0.16
601.68,150420,na,0,0,0.105,0.15
601.684,150421,na,0,0,0.105,0.15
601.688,150422,na,0,0,0.1,0.145
