time,index,label,train_label,interval,ch1,ch2
600.608,150152,p,1,0,0.075,-0.005
600.612,150153,p,1,0,0.075,-0.01
600.616,150154,p,1,0,0.065,-0.005
600.62,150155,p,1,0,0.08,0.005
600.624,150156,p,1,0,0.11,0.015
600.628,150157,p,1,0,0.15,0.02
600.632,150158,p,1,0,0.2,0.02
600.636,150159,p,1,0,0.235,0.045
600.64,150160,p,1,0,0.27,0.08
600.644,150161,p,1,0,0.28,0.1
600.648,150162,p,1,0,0.275,0.115
600.652,150163,p,1,0,0.27,0.12
600.656,150164,p,1,0,0.265,0.12
600.66,150165,p,1,0,0.265,0.115
600.664,150166,p,1,0,0.275,0.105
600.668,150167,p,1,0,0.24,0.095
600.672,150168,p,1,0,0.2,0.09
600.676,150169,p,1,0,0.175,0.075
600.68,150170,p,1,0,0.15,0.06
600.684,150171,p,1,0,0.15,0.055
600.688,150172,p,1,0,0.15,0.05
600.692,150173,p,1,0,0.13,0.04
600.696,150174,p,1,0,0.11,0.03
600.7,150175,p,1,0,0.09,0.02
600.704,150176,p,1,0,0.065,0.01
600.708,150177,p,1,0,0.04,0.005
600.712,150178,p,1,0,0.02,-0.005
600.716,150179,p,1,0,0.02,-0.025
600.72,150180,p,1,0,0.025,-0.04
600.724,150181,p,1,0,0.05,-0.04
600.728,150182,p,1,0,0.075,-0.04
600.732,150183,p,1,0,0.1,-0.04
600.736,150184,p,1,0,0.12,-0.035
600.74,150185,p,1,0,0.12,-0.015
600.744,150186,p,1,0,0.11,0.0
600.748,150187,p,1,0,0.085,-0.005
600.752,150188,p,1,0,0.085,-0.015
600.756,150189,p,1,0,0.12,-0.025
600.76,150190,p,1,0,0.11,-0.025
600.764,150191,p,1,0,0.045,-0.015
600.768,150192,na,0,0,0.02,-0.015
600.772,150193,na,0,0,0.02,-0.025
600.776,150194,na,0,0,0.025,-0.03
600.78,150195,na,0,0,0.035,-0.03
600.784,150196,na,0,0,0.04,-0.03
600.788,150197,na,0,0,0.035,-0.025
600.792,150198,na,0,0,0.03,-0.02
600.796,150199,na,0,0,0.025,-0.02
600.8,150200,na,0,0,0.02,-0.02
600.804,150201,na,0,0,0.025,-0.02
600.808,150202,na,0,0,0.03,-0.02
600.812,150203,na,0,0,0.03,-0.025
600.816,150204,na,0,0,0.03,-0.03
600.82,150205,na,0,0,0.035,-0.035
600.824,150206,na,0,0,0.04,-0.04
600.828,150207,na,0,0,0.045,-0.045
600.832,150208,na,0,0,0.04,-0.05
600.836,150209,na,0,0,0.02,-0.04
600.84,150210,na,0,0,0.02,-0.04
600.844,150211,na,0,0,0.02,-0.04
600.848,150212,na,0,0,0.03,-0.045
600.852,150213,na,0,0,0.04,-0.05
600.856,150214,na,0,0,0.02,-0.05
600.86,150215,na,0,0,0.0,-0.05
600.864,150216,na,0,0,0.02,-0.05
600.868,150217,na,0,0,0.04,-0.05
600.872,150218,na,0,0,0.045,-0.04
600.876,150219,N,2,0,0.05,-0.03
600.88,150220,N,2,0,0.055,-0.03
600.884,150221,N,2,0,0.065,-0.03
600.888,150222,N,2,0,0.09,-0.03
600.892,150223,N,2,0,0.19,-0.035
600.896,150224,N,2,0,0.43,-0.05
600.9,150225,N,2,0,0.705,-0.06
600.904,150226,N,2,0,1.03,-0.055
600.908,150227,N,2,0,1.355,-0.05
600.912,150228,N,2,0,1.68,-0.04
600.916,150229,N,2,0,1.955,0.02
600.92,150230,N,2,0,2.18,0.125
600.924,150231,N,2,0,2.12,0.24
600.928,150232,N,2,0,1.79,0.36
600.932,150233,N,2,0,1.465,0.225
600.936,150234,N,2,0,1.135,-0.105
600.94,150235,N,2,0,0.81,-0.43
600.944,150236,N,2,0,0.48,-0.76
600.948,150237,N,2,0,0.15,-0.845
600.952,150238,N,2,0,-0.175,-0.805
600.956,150239,N,2,0,-0.505,-0.69
600.96,150240,N,2,0,-0.83,-0.545
600.964,150241,N,2,0,-0.91,-0.445
600.968,150242,N,2,0,-0.91,-0.36
600.972,150243,N,2,0,-0.885,-0.36
600.976,150244,N,2,0,-0.85,-0.395
600.98,150245,N,2,0,-0.775,-0.435
600.984,150246,N,2,0,-0.7,-0.485
600.988,150247,N,2,0,-0.58,-0.435
600.992,150248,N,2,0,-0.46,-0.375
600.996,150249,N,2,0,-0.39,-0.31
601.0,150250,N,2,0,-0.45,-0.37
601.004,150251,N,2,0,-0.265,-0.21
601.008,150252,N,2,0,-0.21,-0.18
601.012,150253,N,2,0,-0.15,-0.13
601.016,150254,na,0,0,-0.09,-0.08
601.02,150255,na,0,0,-0.07,-0.05
601.024,150256,na,0,0,-0.05,-0.015
601.028,150257,na,0,0,-0.055,0.02
601.032,150258,na,0,0,-0.06,0.05
601.036,150259,na,0,0,-0.06,0.04
601.04,150260,na,0,0,-0.06,0.03
601.044,150261,na,0,0,-0.05,0.045
601.048,150262,na,0,0,-0.04,0.06
601.052,150263,na,0,0,-0.05,0.055
601.056,150264,na,0,0,-0.06,0.05
601.06,150265,na,0,0,-0.05,0.06
601.064,150266,na,0,0,-0.04,0.07
601.068,150267,na,0,0,-0.04,0.08
601.072,150268,na,0,0,-0.04,0.09
601.076,150269,na,0,0,-0.035,0.09
601.08,150270,na,0,0,-0.03,0.09
601.084,150271,na,0,0,-0.025,0.09
601.088,150272,na,0,0,-0.02,0.09
601.092,150273,na,0,0,-0.015,0.095
601.096,150274,t,3,0,-0.01,0.105
601.1,150275,t,3,0,-0.015,0.115
601.104,150276,t,3,0,-0.015,0.125
601.108,150277,t,3,0,-0.005,0.135
601.112,150278,t,3,0,0.01,0.14
601.116,150279,t,3,0,0.025,0.145
601.12,150280,t,3,0,0.03,0.16
601.124,150281,t,3,0,0.03,0.175
601.128,150282,t,3,0,0.045,0.19
601.132,150283,t,3,0,0.065,0.205
601.136,150284,t,3,0,0.1,0.22
601.14,150285,t,3,0,0.14,0.235
601.144,150286,t,3,0,0.175,0.27
601.148,150287,t,3,0,0.205,0.315
601.152,150288,t,3,0,0.255,0.345
601.156,150289,t,3,0,0.305,0.375
601.16,150290,t,3,0,0.345,0.405
601.164,150291,t,3,0,0.385,0.435
601.168,150292,t,3,0,0.445,0.47
601.172,150293,t,3,0,0.5,0.5
601.176,150294,t,3,0,0.55,0.53
601.18,150295,t,3,0,0.6,0.56
601.184,150296,t,3,0,0.62,0.575
601.188,150297,t,3,0,0.64,0.59
601.192,150298,t,3,0,0.66,0.6
601.196,150299,t,3,0,0.685,0.61
601.2,150300,t,3,0,0.715,0.625
601.204,150301,t,3,0,0.745,0.64
601.208,150302,t,3,0,0.77,0.655
601.212,150303,t,3,0,0.785,0.67
601.216,150304,t,3,0,0.745,0.66
601.22,150305,t,3,0,0.72,0.645
601.224,150306,t,3,0,0.725,0.62
601.228,150307,t,3,0,0.705,0.59
601.232,150308,t,3,0,0.635,0.56
601.236,150309,t,3,0,0.575,0.525
601.24,150310,t,3,0,0.53,0.485
601.244,150311,t,3,0,0.475,0.445
601.248,150312,t,3,0,0.42,0.405
601.252,150313,t,3,0,0.38,0.36
601.256,150314,t,3,0,0.355,0.315
601.26,150315,t,3,0,0.325,0.28
601.264,150316,t,3,0,0.295,0.26
601.268,150317,t,3,0,0.25,0.205
601.272,150318,t,3,0,0.2,0.13
601.276,150319,t,3,0,0.165,0.085
601.28,150320,t,3,0,0.14,0.05
601.284,150321,t,3,0,0.105,0.03
601.288,150322,t,3,0,0.065,0.01
601.292,150323,t,3,0,0.06,-0.01
601.296,150324,t,3,0,0.075,-0.025
601.3,150325,t,3,0,0.06,-0.04
601.304,150326,na,0,0,0.03,-0.055
601.308,150327,na,0,0,0.005,-0.06
601.312,150328,na,0,0,-0.015,-0.06
601.316,150329,na,0,0,-0.01,-0.06
601.32,150330,na,0,0,0.005,-0.06
601.324,150331,na,0,0,0.0,-0.06
601.328,150332,na,0,0,-0.015,-0.055
601.332,150333,na,0,0,-0.02,-0.05
601.336,150334,na,0,0,-0.03,-0.06
601.34,150335,na,0,0,-0.025,-0.055
601.344,150336,na,0,0,-0.02,-0.05
601.348,150337,na,0,0,0.01,-0.05
601.352,150338,na,0,0,0.04,-0.05
601.356,150339,na,0,0,0.04,-0.045
