time,index,label,train_label,interval,ch1,ch2
600.828,150207,p,1,0,0.005,0.015
600.832,150208,p,1,0,0.015,0.035
600.836,150209,p,1,0,0.035,0.06
600.84,150210,p,1,0,0.055,0.085
600.844,150211,p,1,0,0.065,0.115
600.848,150212,p,1,0,0.07,0.135
600.852,150213,p,1,0,0.07,0.145
600.856,150214,p,1,0,0.07,0.145
600.86,150215,p,1,0,0.06,0.135
600.864,150216,p,1,0,0.06,0.13
600.868,150217,p,1,0,0.06,0.125
600.872,150218,p,1,0,0.06,0.13
600.876,150219,p,1,0,0.06,0.135
600.88,150220,p,1,0,0.06,0.135
600.884,150221,p,1,0,0.065,0.135
600.888,150222,p,1,0,0.06,0.135
600.892,150223,p,1,0,0.065,0.135
600.896,150224,p,1,0,0.055,0.13
600.9,150225,p,1,0,0.05,0.12
600.904,150226,p,1,0,0.05,0.11
600.908,150227,p,1,0,0.05,0.115
600.912,150228,p,1,0,0.045,0.115
600.916,150229,p,1,0,0.035,0.105
600.92,150230,p,1,0,0.015,0.08
600.924,150231,p,1,0,-0.015,0.04
600.928,150232,p,1,0,-0.035,0.0
600.932,150233,p,1,0,-0.05,-0.03
600.936,150234,p,1,0,-0.06,-0.055
600.94,150235,p,1,0,-0.065,-0.065
600.944,150236,p,1,0,-0.07,-0.07
600.948,150237,p,1,0,-0.065,-0.07
600.952,150238,p,1,0,-0.06,-0.065
600.956,150239,p,1,0,-0.055,-0.055
600.96,150240,p,1,0,-0.045,-0.045
600.964,150241,p,1,0,-0.035,-0.03
600.968,150242,p,1,0,-0.035,-0.015
600.972,150243,p,1,0,-0.045,-0.02
600.976,150244,p,1,0,-0.055,-0.04
600.98,150245,p,1,0,-0.07,-0.06
600.984,150246,p,1,0,-0.07,-0.075
600.988,150247,p,1,0,-0.075,-0.08
600.992,150248,na,0,0,-0.075,-0.075
600.996,150249,na,0,0,-0.07,-0.075
601.0,150250,na,0,0,-0.07,-0.07
601.004,150251,na,0,0,-0.065,-0.07
601.008,150252,na,0,0,-0.06,-0.065
601.012,150253,na,0,0,-0.06,-0.055
