time,index,label,train_label,wave_form
1.644,411,a,2,0.06266860350646337
1.648,412,a,2,0.062299039792909426
1.652,413,a,2,0.056037412341201916
1.656,414,a,2,0.04262186275232951
1.66,415,a,2,0.027145242116086356
1.664,416,a,2,0.012903035164381777
1.668,417,a,2,-0.000787943223538332
1.672,418,a,2,0.016356950173023622
1.676,419,a,2,0.08486057516234369
1.68,420,a,2,0.1420833714452135
1.684,421,a,2,0.2899532466420572
1.688,422,a,2,0.46355135646384443
1.692,423,a,2,0.6054880157717787
1.696,424,a,2,0.6264207241985381
1.7,425,a,2,0.49465061005847133
1.704,426,a,2,0.35541668276291066
1.708,427,a,2,0.18023694778647956
1.712,428,a,2,0.07561564299201107
1.716,429,a,2,0.05703659720414823
1.72,430,a,2,0.05560660091008954
1.724,431,a,2,0.05520886441928265
1.728,432,a,2,0.04030710312997661
1.732,433,a,2,0.02560256006262924
1.736,434,a,2,0.020514605986157064
1.74,435,a,2,0.020541550807525632
1.744,436,a,2,0.024632469719351457
1.748,437,a,2,0.010471232475467173
1.752,438,na,0,0.03241162046326402
1.756,439,na,0,0.024226978522702496
1.76,440,na,0,0.02439698104664882
1.7639999999999998,441,na,0,0.02524491932271772
1.7679999999999998,442,na,0,0.012158930440044145
1.7719999999999998,443,na,0,0.006505961806725185
1.7759999999999998,444,na,0,0.006917429328711808
1.7799999999999998,445,na,0,0.007531202598712252
1.7839999999999998,446,na,0,0.005026621605277234
1.7879999999999998,447,na,0,0.013437612153900592
1.7919999999999998,448,na,0,0.009873372225196193
1.7959999999999998,449,na,0,0.013148201995752028
1.7999999999999998,450,na,0,0.009618125248646641
1.8039999999999998,451,na,0,0.0037371467736095837
1.8079999999999998,452,na,0,0.02358372133252518
1.8119999999999998,453,na,0,0.010371735366426429
1.8159999999999998,454,na,0,0.004683495031390618
1.8199999999999998,455,na,0,0.007823007496180827
1.8239999999999998,456,na,0,0.0021320151028639033
1.8279999999999998,457,na,0,-0.002594629162840056
1.8319999999999999,458,na,0,-0.004641433107589876
1.8359999999999999,459,na,0,0.009611050804846116
1.8399999999999999,460,na,0,0.0039006698651155606
1.8439999999999999,461,na,0,-0.006349352552070343
1.8479999999999999,462,na,0,-0.012968717743286385
1.8519999999999999,463,na,0,0.007368531654119207
1.8559999999999999,464,na,0,0.010907918568540453
1.8599999999999999,465,na,0,-0.00649873442066895
1.8639999999999999,466,na,0,0.008483614824340544
1.8679999999999999,467,na,0,-0.0016438831444027956
1.8719999999999999,468,na,0,-0.0043146845022815
1.876,469,na,0,0.0004591425293234522
1.88,470,na,0,-0.0039030247650474964
1.884,471,na,0,-0.006853212662087379
1.888,472,na,0,0.004098382402196302
1.892,473,na,0,-0.003306764171576626
1.896,474,t,3,-0.008098494591754591
1.9,475,t,3,-0.0015013200074718868
