time,index,label,train_label,wave_form
2.012,503,a,2,-0.03127485640127531
2.016,504,a,2,-0.041002384790809684
2.02,505,a,2,-0.15420933929038358
2.024,506,a,2,-0.01300665786238846
2.028,507,a,2,-0.06002087745148922
2.032,508,a,2,-0.014772132725184623
2.036,509,a,2,-0.02678380532654145
2.04,510,a,2,0.010902448017740323
2.044,511,a,2,0.0739285442747379
2.048,512,a,2,0.2972616020059088
2.052,513,a,2,0.3542218165961542
2.056,514,a,2,0.34708383773704626
2.06,515,a,2,0.18588806941894281
2.064,516,a,2,0.11469525054257493
2.068,517,a,2,-0.1228496891246104
2.072,518,a,2,-0.2493513016512835
2.076,519,a,2,-0.37945178486937026
2.08,520,a,2,-0.25520215209957686
2.084,521,a,2,-0.26357186266475424
2.088,522,a,2,-0.2018334239525984
2.092,523,na,0,-0.12311010789590235
2.096,524,na,0,-0.10755955539345505
2.1,525,na,0,-0.11252515845482529
2.104,526,na,0,-0.1077500288503139
2.108,527,na,0,-0.06708375757441232
2.112,528,na,0,-0.0627759889926072
2.116,529,na,0,-0.03495097205664574
2.12,530,na,0,-0.06023147690502415
2.124,531,na,0,-0.04449952608440269
2.128,532,na,0,-0.04079256612720537
2.132,533,na,0,-0.02192317082958188
2.136,534,na,0,-0.016370137480270875
2.14,535,na,0,-0.017454187739257696
2.144,536,na,0,-0.04081040140352938
2.148,537,na,0,-0.027687280091399296
2.152,538,na,0,0.0026707452587932524
2.156,539,na,0,0.007658439882044391
2.16,540,na,0,-0.0032463193207213693
2.164,541,na,0,-0.002175360778362628
2.168,542,na,0,-0.010858194376641565
2.172,543,na,0,-0.0022115542704558154
2.176,544,na,0,-0.0293939971134815
2.18,545,na,0,-0.03460686413488338
2.184,546,na,0,-0.029433000773946276
2.188,547,na,0,-0.009922641707178957
2.192,548,na,0,-0.013490683077816775
2.196,549,na,0,-0.02931116499031442
2.2,550,na,0,-0.015001763661049973
2.2039999999999997,551,na,0,-0.01704077188698772
2.208,552,na,0,-0.035910742224846984
2.2119999999999997,553,na,0,-0.008574518623320615
2.216,554,na,0,-0.02934510303039075
2.2199999999999998,555,na,0,-0.028841261155765234
2.224,556,na,0,-0.020439650273136257
2.2279999999999998,557,na,0,-0.0075333563648221
2.2319999999999998,558,na,0,0.008753128350590575
2.2359999999999998,559,na,0,-0.007432136229665177
2.2399999999999998,560,na,0,-0.03471787226542028
2.2439999999999998,561,na,0,-0.021549239554235614
2.2479999999999998,562,na,0,-0.033129755907378496
2.252,563,na,0,-0.02871866917028428
2.256,564,na,0,-0.020786248538009693
2.26,565,na,0,-0.019560061730249767
2.264,566,na,0,-0.014534612785845212
2.268,567,na,0,-0.003526079018030544
2.272,568,na,0,-0.011210086537156388
2.276,569,na,0,-0.0019154110886449205
2.28,570,na,0,-0.031567919654186656
2.284,571,na,0,-0.035601150714604506
2.288,572,na,0,-0.025559177852146717
2.292,573,na,0,-0.02507764366026896
2.296,574,na,0,-0.027413183346168338
2.3,575,na,0,-0.020858318460768015
2.304,576,na,0,-0.032189269463877145
2.308,577,na,0,-0.006958460266542487
2.312,578,na,0,-0.010884991453660547
2.316,579,na,0,-0.004667770494491418
2.32,580,na,0,0.009486614538791481
2.324,581,t,3,-0.02227894926916272
2.328,582,t,3,-0.024736034379437676
2.332,583,t,3,-0.001983511149486009
2.336,584,t,3,0.00674112142137711
2.34,585,t,3,0.01450166917247288
2.344,586,t,3,0.021199396880258906
2.348,587,t,3,0.03403597367038882
2.352,588,t,3,0.04264836348919087
2.356,589,t,3,0.04326495347777892
2.36,590,t,3,0.058074533133653204
2.364,591,t,3,0.03520293647111452
2.368,592,t,3,0.04545329768737511
2.372,593,t,3,0.05793170496356358
2.376,594,t,3,0.05691919311849992
2.38,595,t,3,0.05572015188270407
2.384,596,t,3,0.05512206717111517
2.388,597,t,3,0.04681111162822465
2.392,598,t,3,0.0559056712266946
2.396,599,t,3,0.07066113646548956
2.4,600,t,3,0.08407403476786914
2.404,601,t,3,0.07165372938985717
2.408,602,t,3,0.06977615802828031
