time,index,label,train_label,wave_form
1.252,313,a,2,0.09530271879754296
1.256,314,a,2,0.09009803802295137
1.26,315,a,2,0.08519722453676623
1.264,316,a,2,0.09500526484999341
1.268,317,a,2,0.11741567709813756
1.272,318,a,2,0.11650347628900677
1.276,319,a,2,0.055314672671915775
1.28,320,a,2,-0.09336351254246089
1.284,321,a,2,-0.28901650533507517
1.288,322,a,2,-0.4840966623176799
1.292,323,a,2,-0.6288603007466127
1.296,324,a,2,-0.778441565810952
1.3,325,a,2,-0.7568443657892708
1.304,326,a,2,-0.5435418424266978
1.308,327,a,2,-0.21630693447998142
1.312,328,a,2,-0.03704467241557754
1.316,329,a,2,0.04278540137238115
1.32,330,na,0,0.08957794942245441
1.324,331,na,0,0.09472061154860176
1.328,332,na,0,0.08354728536413772
1.332,333,na,0,0.07914326760572825
1.336,334,na,0,0.07415692811050119
1.34,335,na,0,0.07655862715573447
1.344,336,na,0,0.07122992334530782
1.348,337,na,0,0.07461490651321284
1.352,338,na,0,0.07838536949976933
1.356,339,na,0,0.07657116545730452
1.36,340,na,0,0.07459084852137583
1.364,341,na,0,0.06419384268320384
1.368,342,na,0,0.06515204772101729
1.3719999999999999,343,na,0,0.06814578052740015
1.376,344,na,0,0.07680184977119417
1.38,345,na,0,0.0721074336897427
1.384,346,na,0,0.06936891785627664
1.388,347,na,0,0.06370374007006974
1.392,348,na,0,0.059905926688137476
1.396,349,na,0,0.0588168815338482
1.4,350,na,0,0.05909018136254476
1.404,351,na,0,0.05653700677019045
1.408,352,na,0,0.05695419061875339
1.412,353,na,0,0.05448177484807591
1.416,354,na,0,0.05092023356559636
1.42,355,na,0,0.04822764708154004
1.424,356,t,3,0.04544614812750374
1.428,357,t,3,0.041758515310209146
1.432,358,t,3,0.03961193334572182
1.436,359,t,3,0.03790153427714931
1.44,360,t,3,0.03424674083360518
1.444,361,t,3,0.030366788904817952
1.448,362,t,3,0.02825572241291077
1.452,363,t,3,0.025935661270982735
1.456,364,t,3,0.022228313752067345
1.46,365,t,3,0.01852949711378861
1.464,366,t,3,0.01423735713901193
1.468,367,t,3,0.008561004147303644
1.472,368,t,3,0.0032629871847838646
1.476,369,t,3,-0.003417041733535396
1.48,370,t,3,-0.009212608164220683
1.484,371,t,3,-0.01857544160744639
1.488,372,t,3,-0.029492019856681526
1.492,373,t,3,-0.040823836275543
1.496,374,t,3,-0.052894909576024045
1.5,375,t,3,-0.06682032357211154
1.504,376,t,3,-0.08107235137586415
1.508,377,t,3,-0.09475019988875504
1.512,378,t,3,-0.10964385334216277
1.516,379,t,3,-0.12221478013744182
1.52,380,t,3,-0.13640525125331557
1.524,381,t,3,-0.1491524688782298
1.528,382,t,3,-0.16117939597972278
1.532,383,t,3,-0.1695790891595416
1.536,384,t,3,-0.17692678723530583
1.54,385,t,3,-0.18260366740188577
1.544,386,t,3,-0.18790712336443485
1.548,387,t,3,-0.18514723008494993
1.552,388,t,3,-0.18093518931019073
1.556,389,t,3,-0.17140202974665558
1.56,390,t,3,-0.1606443227463614
1.564,391,t,3,-0.14740906764424921
1.568,392,t,3,-0.12972782154822715
1.572,393,t,3,-0.11099430493440944
1.576,394,t,3,-0.09107036543392806
1.58,395,t,3,-0.07127980393744636
1.584,396,t,3,-0.05414678425685318
1.588,397,t,3,-0.03642481856952244
1.592,398,t,3,-0.01784098483745876
1.596,399,t,3,-0.005371522991273561
1.6,400,t,3,0.006141804171662444
1.604,401,t,3,0.017606164234963743
1.608,402,t,3,0.027621018471968094
1.612,403,t,3,0.032844541291078874
1.616,404,t,3,0.03814667431520958
1.62,405,na,0,0.041882326294743116
1.624,406,na,0,0.04560145948778469
1.6280000000000001,407,na,0,0.048096039507511755
1.6320000000000001,408,na,0,0.05243347742476701
1.6360000000000001,409,na,0,0.05398637542058175
1.6400000000000001,410,na,0,0.055139344963617026
1.6440000000000001,411,na,0,0.05558338932283042
1.6480000000000001,412,na,0,0.05561965160509904
1.6520000000000001,413,na,0,0.05432733997272739
1.6560000000000001,414,na,0,0.05399843704377836
1.6600000000000001,415,na,0,0.053661777834163114
1.6640000000000001,416,na,0,0.054256768198070085
1.6680000000000001,417,na,0,0.0545635920949587
1.672,418,na,0,0.05546942713989287
1.676,419,na,0,0.05758065001794455
1.68,420,na,0,0.05742824311126703
1.684,421,na,0,0.05728375751218522
1.688,422,na,0,0.05644196570200327
1.692,423,na,0,0.05663384349525098
1.696,424,na,0,0.05702394793805431
1.7,425,na,0,0.05897457833384991
1.704,426,na,0,0.05857759963939161
1.708,427,na,0,0.05840900162880516
1.712,428,na,0,0.05685264667025225
1.716,429,na,0,0.05542557761849501
1.72,430,na,0,0.055769192936665435
1.724,431,na,0,0.055640338160667706
1.728,432,na,0,0.05441229860254719
1.732,433,na,0,0.05368088071162714
1.736,434,na,0,0.05379611067367129
1.74,435,na,0,0.05281674189404048
1.744,436,na,0,0.05274615099799149
1.748,437,na,0,0.05082229646830035
1.752,438,na,0,0.05145886269199178
1.756,439,na,0,0.050884129687878976
1.76,440,na,0,0.05094636895289171
1.764,441,na,0,0.04808389378341292
1.768,442,na,0,0.04497877498459346
1.772,443,na,0,0.04541127375549107
1.776,444,na,0,0.045274702903307096
1.78,445,na,0,0.04658061772464292
1.784,446,na,0,0.046817525006992634
1.788,447,na,0,0.046484560908486884
1.792,448,na,0,0.04807071609040392
1.796,449,na,0,0.048814132053815726
1.8,450,na,0,0.05089599700245493
1.804,451,na,0,0.05200207676248717
1.808,452,na,0,0.052464456866070805
1.812,453,na,0,0.0541886515907273
1.816,454,na,0,0.0547567568078197
1.82,455,na,0,0.05481468421243066
1.824,456,na,0,0.05392791020558548
1.828,457,na,0,0.05277127445265478
1.8319999999999999,458,na,0,0.05309530571076344
1.8359999999999999,459,na,0,0.05286091160170891
1.8399999999999999,460,na,0,0.053022712792537396
1.8439999999999999,461,na,0,0.05263061075405589
1.8479999999999999,462,na,0,0.05400376597156483
1.8519999999999999,463,na,0,0.05381113276776371
1.8559999999999999,464,na,0,0.05254418152945691
1.8599999999999999,465,na,0,0.05056916277708471
1.8639999999999999,466,p,1,0.05033029735122765
1.8679999999999999,467,p,1,0.044009086710967225
1.8719999999999999,468,p,1,0.03742594554714484
1.876,469,p,1,0.03329211439462313
1.88,470,p,1,0.028054570739478663
1.884,471,p,1,0.021559157705262358
1.888,472,p,1,0.013155021876666166
1.892,473,p,1,0.00511609887716221
1.896,474,p,1,-0.002475935406282497
1.9,475,p,1,-0.008730988783832163
1.904,476,p,1,-0.015322274382751244
1.908,477,p,1,-0.01965617658720298
1.912,478,p,1,-0.023467419756122355
1.916,479,p,1,-0.02426357000117543
1.92,480,p,1,-0.02179615819348837
1.924,481,p,1,-0.021321034275398495
1.928,482,p,1,-0.01650727819922154
1.932,483,p,1,-0.006873328425968808
1.936,484,p,1,0.004811946103564452
1.94,485,p,1,0.014979431232819489
1.944,486,p,1,0.02834742112387039
1.948,487,p,1,0.038896028182869684
1.952,488,p,1,0.05033051459372681
1.956,489,p,1,0.05600517079625109
1.96,490,p,1,0.06349519265425548
1.964,491,p,1,0.06564374209813786
1.968,492,na,0,0.06783746988414271
1.972,493,na,0,0.07190006004322519
1.976,494,na,0,0.07411198502622847
1.98,495,na,0,0.07542362968755952
1.984,496,na,0,0.07798014208475702
1.988,497,na,0,0.07863243981008317
1.992,498,na,0,0.08156573794260714
1.996,499,na,0,0.08096504552690817
2.0,500,na,0,0.0816642241187752
2.004,501,na,0,0.08095933422216452
2.008,502,na,0,0.08033437648841392
2.012,503,na,0,0.08187972795656681
2.016,504,na,0,0.08454905864865865
2.02,505,na,0,0.0843077328888423
2.024,506,na,0,0.08657090314105131
2.028,507,na,0,0.08553800704734456
2.032,508,na,0,0.08925450130717978
2.036,509,a,2,0.07980739179277198
2.04,510,a,2,0.074876867190589
2.044,511,a,2,0.08324442101324335
2.048,512,a,2,0.11458175941094514
2.052,513,a,2,0.11783268466751236
2.056,514,a,2,0.09988669891506351
2.06,515,a,2,-0.021119900940983143
2.064,516,a,2,-0.1929775264465609
2.068,517,a,2,-0.41066009407051135
2.072,518,a,2,-0.569695410583207
2.076,519,a,2,-0.7413868876289363
2.08,520,a,2,-0.8182750605808002
2.084,521,a,2,-0.6994461826247155
2.088,522,a,2,-0.3749158072373693
2.092,523,a,2,-0.10131393268997921
2.096,524,a,2,-0.007763639847850399
2.1,525,a,2,0.0635474249358026
2.104,526,na,0,0.08507575368268094
2.108,527,na,0,0.09116836038263225
2.112,528,na,0,0.0600142237742552
2.116,529,na,0,0.06879442994423696
2.12,530,na,0,0.0687833039765366
2.124,531,na,0,0.0661349842829417
2.128,532,na,0,0.0703204240490079
2.132,533,na,0,0.07073360915159613
2.136,534,na,0,0.06101978262866067
2.14,535,na,0,0.07182982206868765
2.144,536,na,0,0.06362835781799575
2.148,537,na,0,0.06487127364157669
2.152,538,na,0,0.06598495096528242
2.156,539,na,0,0.06760892596068707
2.16,540,na,0,0.06565370162800774
2.164,541,na,0,0.060985331647436206
2.168,542,na,0,0.0542865071270649
2.172,543,na,0,0.05442909485995475
2.176,544,na,0,0.05201693837065434
2.18,545,na,0,0.052016315686085585
2.184,546,na,0,0.05145507267170101
2.188,547,na,0,0.051064046455959806
2.192,548,na,0,0.050130214392314416
2.196,549,t,3,0.047842554629299816
2.2,550,t,3,0.04469550692918532
2.204,551,t,3,0.043091245007200546
2.208,552,t,3,0.03787962239565784
2.2119999999999997,553,t,3,0.03648613125350379
2.216,554,t,3,0.03157880554275857
2.2199999999999998,555,t,3,0.0279921968144777
2.224,556,t,3,0.0251778489212344
2.2279999999999998,557,t,3,0.023785215515192366
2.232,558,t,3,0.018860282347052386
2.2359999999999998,559,t,3,0.016911757721288462
