time,index,label,train_label,wave_form
1.08,270,a,2,-0.039133434388923284
1.084,271,a,2,-0.023569562232315176
1.088,272,a,2,-0.06457173915727248
1.092,273,a,2,-0.09780830303654832
1.096,274,a,2,-0.10183820615422137
1.1,275,a,2,-0.08377141148998406
1.104,276,a,2,-0.015044117986192604
1.108,277,a,2,0.06605643906678782
1.112,278,a,2,0.22830373032636314
1.116,279,a,2,0.4565564375950669
1.12,280,a,2,0.6749379646642816
1.124,281,a,2,0.8223827076486163
1.1280000000000001,282,a,2,0.8646505115430057
1.1320000000000001,283,a,2,0.6506485445731931
1.1360000000000001,284,a,2,0.4034542880316575
1.1400000000000001,285,a,2,0.353736319482009
1.1440000000000001,286,a,2,0.2674639145164314
1.1480000000000001,287,a,2,0.16694379622467814
1.1520000000000001,288,a,2,0.03891568877636633
1.1560000000000001,289,a,2,-0.006133621037761866
1.1600000000000001,290,a,2,-0.00877964947191676
1.1640000000000001,291,a,2,-0.030617325404812153
1.1680000000000001,292,a,2,-0.02699702982834398
1.1720000000000002,293,na,0,-0.041928255719364614
1.1760000000000002,294,na,0,-0.04487444046146254
1.1800000000000002,295,na,0,-0.05771793164999819
1.1840000000000002,296,na,0,-0.05873124074010207
1.1880000000000002,297,na,0,-0.0644761396983314
1.1920000000000002,298,na,0,-0.05087379600836506
1.1960000000000002,299,na,0,-0.047535084884616656
1.2000000000000002,300,na,0,-0.06481974232814351
1.2040000000000002,301,na,0,-0.07890448442269239
1.2080000000000002,302,na,0,-0.05309409450452889
1.2120000000000002,303,na,0,-0.06442871085629452
1.2160000000000002,304,na,0,-0.0597700616469618
1.2200000000000002,305,na,0,-0.06767748974943769
1.2240000000000002,306,na,0,-0.06802570070868558
1.228,307,na,0,-0.07307106627550775
1.232,308,na,0,-0.06378340109377961
1.236,309,na,0,-0.06526088300723687
1.24,310,na,0,-0.06365697452610124
1.244,311,na,0,-0.0848527407366873
1.248,312,na,0,-0.08721380401043949
1.252,313,na,0,-0.05943709019612131
1.256,314,na,0,-0.07568004444340957
1.26,315,na,0,-0.0768189913626339
1.264,316,na,0,-0.08154618570231374
1.268,317,na,0,-0.10422093093629722
1.272,318,na,0,-0.07727952165701463
1.276,319,na,0,-0.09769868587989124
1.28,320,na,0,-0.07665761993430456
1.284,321,na,0,-0.08207542536242174
1.288,322,na,0,-0.0860134645637074
1.292,323,na,0,-0.09077411064009847
1.296,324,na,0,-0.09632146620392816
1.3,325,na,0,-0.0890983754545691
1.304,326,na,0,-0.09389965189821692
1.308,327,na,0,-0.09639204544539319
1.312,328,na,0,-0.09412253993916404
1.316,329,na,0,-0.09769795083174912
1.32,330,na,0,-0.09216852716808395
1.324,331,na,0,-0.08253305149494643
1.328,332,t,3,-0.08689438552296855
1.332,333,t,3,-0.0792646338033193
1.336,334,t,3,-0.10386736027329044
1.34,335,t,3,-0.09984826982157102
1.344,336,t,3,-0.08129674001365146
1.348,337,t,3,-0.07524944040646851
1.352,338,t,3,-0.07214966218247373
1.356,339,t,3,-0.052696130151333426
1.36,340,t,3,-0.057413149284741304
1.364,341,t,3,-0.04534744816967094
1.368,342,t,3,-0.03102909841898461
1.372,343,t,3,-0.03652875679448988
1.3760000000000001,344,t,3,-0.01956348479791233
1.3800000000000001,345,t,3,-0.014743098076616699
1.3840000000000001,346,t,3,-0.013965059741511633
1.3880000000000001,347,t,3,-0.0019247995217333213
1.3920000000000001,348,t,3,0.04500782487935782
1.3960000000000001,349,t,3,0.04194885346908029
1.4000000000000001,350,t,3,0.04099674568693758
1.4040000000000001,351,t,3,0.04461950268904036
1.4080000000000001,352,t,3,0.060398726492235405
1.4120000000000001,353,t,3,0.05503421649205075
1.4160000000000001,354,t,3,0.06406021022787607
1.4200000000000002,355,t,3,0.056132698769731405
1.4240000000000002,356,t,3,0.05271949637963195
1.4280000000000002,357,t,3,0.026276709828248795
1.432,358,t,3,0.04425780076010416
1.436,359,t,3,0.01899254677404569
1.44,360,t,3,0.013175040126948591
1.444,361,t,3,0.011187240870089637
1.448,362,t,3,0.009881814643820099
1.452,363,t,3,0.005257953493930699
1.456,364,t,3,-0.0009928615704534879
1.46,365,t,3,-0.006637010583160373
1.464,366,t,3,-0.016231016592966264
1.468,367,t,3,-0.025636969158533068
1.472,368,t,3,-0.014984898908145033
1.476,369,t,3,-0.017433536960946506
1.48,370,t,3,-0.015336334195161545
1.484,371,t,3,-0.01938266599186668
1.488,372,t,3,-0.0276247351342623
1.492,373,t,3,-0.01807943745905832
1.496,374,na,0,-0.019659395258582003
1.5,375,na,0,-0.041098994521964596
1.504,376,na,0,-0.043949693744201726
1.508,377,na,0,-0.033306991125562624
1.512,378,na,0,-0.035435806055186675
1.516,379,na,0,-0.02077606630950833
1.52,380,na,0,-0.03370958347057982
1.524,381,na,0,-0.021848624331806406
1.528,382,na,0,-0.044624794309166674
1.532,383,na,0,-0.04458891833798841
1.536,384,na,0,-0.0513782945797199
1.54,385,na,0,-0.04364529298712447
1.544,386,na,0,-0.04420187125850239
1.548,387,na,0,-0.05040845048204948
1.552,388,na,0,-0.051108553624143724
1.556,389,na,0,-0.037684477595818534
1.56,390,na,0,-0.048753831781576114
1.564,391,na,0,-0.04576505453497706
1.568,392,na,0,-0.04232745296889009
1.572,393,na,0,-0.05192222340662533
1.576,394,na,0,-0.05491619384761713
1.58,395,na,0,-0.05148544787139422
1.584,396,na,0,-0.0494008492173758
1.588,397,na,0,-0.05664247737386156
1.592,398,na,0,-0.044574180287682626
1.596,399,na,0,-0.053420480574761404
1.6,400,na,0,-0.0500290375909653
1.604,401,na,0,-0.04449150361340584
1.608,402,na,0,-0.058952444460531515
1.612,403,na,0,-0.042935825025366546
1.616,404,na,0,-0.054518205707346924
1.62,405,na,0,-0.04429644849096743
1.624,406,na,0,-0.03719874732048935
1.6280000000000001,407,na,0,-0.04446443511994239
1.6320000000000001,408,na,0,-0.040245787326692095
1.6360000000000001,409,na,0,-0.04970843102823153
1.6400000000000001,410,na,0,-0.045562953576589474
1.6440000000000001,411,na,0,-0.023501303189109347
1.6480000000000001,412,na,0,-0.037818210930981845
1.6520000000000001,413,na,0,-0.038851154410556386
1.6560000000000001,414,na,0,-0.02807035144742755
1.6600000000000001,415,na,0,-0.048580533160143734
1.6640000000000001,416,na,0,-0.04873708393770208
1.6680000000000001,417,na,0,-0.04719984021000626
1.6720000000000002,418,na,0,-0.03787328780128667
1.6760000000000002,419,na,0,-0.0422480326202099
1.6800000000000002,420,na,0,-0.0392760782905083
1.6840000000000002,421,na,0,-0.04116745142771603
1.6880000000000002,422,na,0,-0.03177229013081473
1.6920000000000002,423,na,0,-0.040751061212256336
1.6960000000000002,424,na,0,-0.03389701429122855
1.7000000000000002,425,na,0,-0.0326219406373021
1.7040000000000002,426,na,0,-0.04016111031758849
1.7080000000000002,427,na,0,-0.03325065437860674
1.7120000000000002,428,na,0,-0.046639622118266895
1.7160000000000002,429,na,0,-0.03443844384246655
1.7200000000000002,430,na,0,-0.025401339818260354
1.7240000000000002,431,na,0,-0.028386541396208418
1.7280000000000002,432,na,0,-0.03228388898464525
1.7320000000000002,433,na,0,-0.04119207626690594
1.7360000000000002,434,p,1,-0.018873981807238142
1.7400000000000002,435,p,1,-0.01407884956255525
1.7440000000000002,436,p,1,-0.024556876944853794
1.7480000000000002,437,p,1,-0.026451349038119076
1.7520000000000002,438,p,1,-0.01923316275867473
1.7560000000000002,439,p,1,0.004402571478981855
1.7600000000000002,440,p,1,0.013873123905176364
1.7640000000000002,441,p,1,0.008310946213536244
1.7680000000000002,442,p,1,-0.0008952021321167479
1.7720000000000002,443,p,1,-0.00975509052084999
1.7760000000000002,444,p,1,0.017072683355587034
1.7800000000000002,445,p,1,0.024377432493530804
1.784,446,p,1,0.00675108411695378
1.788,447,p,1,-0.003933827022631232
1.792,448,p,1,-0.01832171045409308
1.796,449,p,1,-0.025941585535069638
1.8,450,p,1,-0.03220258471352571
1.804,451,p,1,-0.03653950859624691
1.808,452,na,0,-0.03574811017505414
1.812,453,na,0,-0.026116555104784278
1.816,454,na,0,-0.0565426063856763
1.82,455,na,0,-0.040881769587617606
1.824,456,na,0,-0.032975324691671984
